Date,PHU ID,PHU name,Agegroup,At least one dose_cumulative,Second_dose_cumulative,fully_vaccinated_cumulative,Total population,Percent_at_least_one_dose,Percent_fully_vaccinated
2021-11-27,2253,PEEL REGION,80+,48488,47251,,50535,0.9595,0.935
2021-11-27,2255,PETERBOROUGH COUNTY-CITY,80+,9399,9229,,9476,0.9919,0.9739
2021-11-27,2256,PORCUPINE,80+,3779,3666,,3632,1.041,1.009
2021-11-27,2257,RENFREW COUNTY AND DISTRICT,80+,6173,6044,,6453,0.9566,0.9366
2021-11-27,2260,SIMCOE MUSKOKA DISTRICT,80+,30430,29752,,30142,1.01,0.9871
2021-11-27,4913,SOUTHWESTERN,80+,10629,10432,,10908,0.9744,0.9564
2021-11-27,2261,SUDBURY AND DISTRICT,80+,10740,10515,,10028,1.071,1.049
2021-11-27,2262,THUNDER BAY DISTRICT,80+,8101,7929,,7894,1.026,1.004
2021-11-27,2263,TIMISKAMING,80+,1965,1913,,1974,0.9955,0.9692
2021-11-27,3895,TORONTO,80+,131127,127499,,144579,0.907,0.8819
2021-11-27,9999,UNKNOWN,80+,110,86,,0,,
2021-11-27,2265,WATERLOO REGION,80+,23091,22633,,22488,1.027,1.006
2021-11-27,2266,WELLINGTON-DUFFERIN-GUELPH,80+,14034,13717,,12749,1.101,1.076
2021-11-27,2268,WINDSOR-ESSEX COUNTY,80+,20154,19618,,20462,0.9849,0.9588
2021-11-27,2270,YORK REGION,80+,48698,47570,,48390,1.006,0.9831
2021-11-27,2226,ALGOMA DISTRICT,Adults_18plus,86975,84009,,94913,0.9164,0.8851
2021-11-27,2227,BRANT COUNTY,Adults_18plus,109108,105623,,123546,0.8831,0.8549
2021-11-27,2240,CHATHAM-KENT,Adults_18plus,75600,73044,,85975,0.8793,0.8496
2021-11-27,2237,CITY OF HAMILTON,Adults_18plus,417229,403409,,482542,0.8646,0.836
2021-11-27,2251,CITY OF OTTAWA,Adults_18plus,780795,757579,,856529,0.9116,0.8845
2021-11-27,2230,DURHAM REGION,Adults_18plus,517684,504229,,566267,0.9142,0.8904
2021-11-27,2258,EASTERN ONTARIO,Adults_18plus,157091,152005,,169549,0.9265,0.8965
2021-11-27,2233,GREY BRUCE,Adults_18plus,121444,118285,,138881,0.8744,0.8517
2021-11-27,2234,HALDIMAND-NORFOLK,Adults_18plus,83294,80841,,93135,0.8943,0.868
2021-11-27,2235,"HALIBURTON, KAWARTHA, PINE RIDGE",Adults_18plus,142944,138723,,160405,0.8911,0.8648
2021-11-27,2236,HALTON REGION,Adults_18plus,439581,430117,,484194,0.9079,0.8883
2021-11-27,2238,HASTINGS & PRINCE EDWARD COUNTIES,Adults_18plus,123771,119672,,139653,0.8863,0.8569
2021-11-27,5183,HURON PERTH,Adults_18plus,102800,100340,,111054,0.9257,0.9035
2021-11-27,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",Adults_18plus,160645,155381,,177763,0.9037,0.8741
2021-11-27,2242,LAMBTON COUNTY,Adults_18plus,91919,89248,,107228,0.8572,0.8323
2021-11-27,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT",Adults_18plus,143380,139872,,143884,0.9965,0.9721
2021-11-27,2244,MIDDLESEX-LONDON,Adults_18plus,380188,368243,,412459,0.9218,0.8928
2021-11-27,2246,NIAGARA REGION,Adults_18plus,353612,342328,,391329,0.9036,0.8748
2021-11-27,2247,NORTH BAY PARRY SOUND DISTRICT,Adults_18plus,95071,91877,,108600,0.8754,0.846
2021-11-27,2249,NORTHWESTERN,Adults_18plus,61269,58246,,67354,0.9097,0.8648
2021-11-27,2253,PEEL REGION,Adults_18plus,1142963,1104110,,1273929,0.8972,0.8667
2021-11-27,2255,PETERBOROUGH COUNTY-CITY,Adults_18plus,109490,106348,,122992,0.8902,0.8647
2021-11-27,2256,PORCUPINE,Adults_18plus,60681,57650,,66273,0.9156,0.8699
2021-11-27,2257,RENFREW COUNTY AND DISTRICT,Adults_18plus,75417,73048,,88601,0.8512,0.8245
2021-11-27,2260,SIMCOE MUSKOKA DISTRICT,Adults_18plus,435204,421606,,490888,0.8866,0.8589
2021-11-27,4913,SOUTHWESTERN,Adults_18plus,147913,143841,,166876,0.8864,0.862
2021-11-27,2261,SUDBURY AND DISTRICT,Adults_18plus,151162,145809,,163770,0.923,0.8903
2021-11-27,2262,THUNDER BAY DISTRICT,Adults_18plus,116351,112344,,122742,0.9479,0.9153
2021-11-27,2263,TIMISKAMING,Adults_18plus,23924,23134,,26908,0.8891,0.8597
2021-11-27,3895,TORONTO,Adults_18plus,2252058,2177917,,2607776,0.8636,0.8352
2021-11-27,9999,UNKNOWN,Adults_18plus,18975,12084,,0,,
2021-11-27,2265,WATERLOO REGION,Adults_18plus,435133,422720,,466255,0.9333,0.9066
2021-11-27,2266,WELLINGTON-DUFFERIN-GUELPH,Adults_18plus,224793,219207,,248856,0.9033,0.8809
2021-11-27,2268,WINDSOR-ESSEX COUNTY,Adults_18plus,307586,295895,,343007,0.8967,0.8627
2021-11-27,2270,YORK REGION,Adults_18plus,861975,841090,,979192,0.8803,0.859
2021-11-27,2226,ALGOMA DISTRICT,Ontario_12plus,92329,89081,,101417,0.9104,0.8784
2021-11-27,2227,BRANT COUNTY,Ontario_12plus,117501,113588,,134281,0.875,0.8459
2021-11-27,2240,CHATHAM-KENT,Ontario_12plus,80678,77746,,93208,0.8656,0.8341
2021-11-27,2237,CITY OF HAMILTON,Ontario_12plus,447948,432366,,519560,0.8622,0.8322
2021-11-27,2251,CITY OF OTTAWA,Ontario_12plus,844859,818739,,922751,0.9156,0.8873
2021-11-27,2230,DURHAM REGION,Ontario_12plus,562474,547482,,617305,0.9112,0.8869
2021-11-27,2258,EASTERN ONTARIO,Ontario_12plus,168453,162828,,182972,0.9206,0.8899
2021-11-27,2233,GREY BRUCE,Ontario_12plus,128911,125402,,149060,0.8648,0.8413
2021-11-27,2234,HALDIMAND-NORFOLK,Ontario_12plus,88228,85519,,100272,0.8799,0.8529
2021-11-27,2235,"HALIBURTON, KAWARTHA, PINE RIDGE",Ontario_12plus,150909,146243,,170498,0.8851,0.8577
2021-11-27,2236,HALTON REGION,Ontario_12plus,486160,475308,,533442,0.9114,0.891
2021-11-27,2238,HASTINGS & PRINCE EDWARD COUNTIES,Ontario_12plus,131902,127323,,149606,0.8817,0.8511
2021-11-27,5183,HURON PERTH,Ontario_12plus,110120,107407,,120844,0.9113,0.8888
2021-11-27,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",Ontario_12plus,171540,165866,,189566,0.9049,0.875
2021-11-27,2242,LAMBTON COUNTY,Ontario_12plus,98246,95221,,115508,0.8506,0.8244
2021-11-27,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT",Ontario_12plus,152573,148668,,154361,0.9884,0.9631
2021-11-27,2244,MIDDLESEX-LONDON,Ontario_12plus,410208,397092,,444194,0.9235,0.894
2021-11-27,2246,NIAGARA REGION,Ontario_12plus,376999,364537,,419682,0.8983,0.8686
2021-11-27,2247,NORTH BAY PARRY SOUND DISTRICT,Ontario_12plus,100900,97356,,115844,0.871,0.8404
2021-11-27,2249,NORTHWESTERN,Ontario_12plus,66960,63342,,74025,0.9046,0.8557
2021-11-27,2253,PEEL REGION,Ontario_12plus,1237395,1193341,,1392903,0.8884,0.8567
2021-11-27,2255,PETERBOROUGH COUNTY-CITY,Ontario_12plus,116307,112828,,131033,0.8876,0.8611
2021-11-27,2256,PORCUPINE,Ontario_12plus,65556,62126,,72027,0.9102,0.8625
2021-11-27,2257,RENFREW COUNTY AND DISTRICT,Ontario_12plus,80469,77806,,94931,0.8477,0.8196
2021-11-27,2260,SIMCOE MUSKOKA DISTRICT,Ontario_12plus,466476,451295,,528502,0.8826,0.8539
2021-11-27,4913,SOUTHWESTERN,Ontario_12plus,159388,154863,,182213,0.8747,0.8499
2021-11-27,2261,SUDBURY AND DISTRICT,Ontario_12plus,161630,155761,,175659,0.9201,0.8867
2021-11-27,2262,THUNDER BAY DISTRICT,Ontario_12plus,124200,119705,,131784,0.9425,0.9083
2021-11-27,2263,TIMISKAMING,Ontario_12plus,25478,24619,,28805,0.8845,0.8547
2021-11-27,3895,TORONTO,Ontario_12plus,2390135,2309041,,2770322,0.8628,0.8335
2021-11-27,9999,UNKNOWN,Ontario_12plus,19793,12483,,0,,
2021-11-27,2265,WATERLOO REGION,Ontario_12plus,470205,456368,,506304,0.9287,0.9014
2021-11-27,2266,WELLINGTON-DUFFERIN-GUELPH,Ontario_12plus,242969,236708,,270024,0.8998,0.8766
2021-11-27,2268,WINDSOR-ESSEX COUNTY,Ontario_12plus,331379,318143,,372777,0.8889,0.8534
2021-11-27,2270,YORK REGION,Ontario_12plus,940991,917122,,1069165,0.8801,0.8578
2021-11-27,2226,ALGOMA DISTRICT,Undisclosed_or_missing,,,,0,,
2021-11-27,2227,BRANT COUNTY,Undisclosed_or_missing,,,,0,,
2021-11-27,2240,CHATHAM-KENT,Undisclosed_or_missing,,,,0,,
2021-11-27,2237,CITY OF HAMILTON,Undisclosed_or_missing,,,,0,,
2021-11-27,2251,CITY OF OTTAWA,Undisclosed_or_missing,,,,0,,
2021-11-27,2230,DURHAM REGION,Undisclosed_or_missing,,,,0,,
2021-11-27,2258,EASTERN ONTARIO,Undisclosed_or_missing,,,,0,,
2021-11-27,2233,GREY BRUCE,Undisclosed_or_missing,,,,0,,
2021-11-27,2234,HALDIMAND-NORFOLK,Undisclosed_or_missing,,,,0,,
2021-11-27,2235,"HALIBURTON, KAWARTHA, PINE RIDGE",Undisclosed_or_missing,,,,0,,
2021-11-27,2236,HALTON REGION,Undisclosed_or_missing,,,,0,,
2021-11-27,2238,HASTINGS & PRINCE EDWARD COUNTIES,Undisclosed_or_missing,,,,0,,
2021-11-27,5183,HURON PERTH,Undisclosed_or_missing,,,,0,,
2021-11-27,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",Undisclosed_or_missing,,,,0,,
2021-11-27,2242,LAMBTON COUNTY,Undisclosed_or_missing,,,,0,,
2021-11-27,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT",Undisclosed_or_missing,,,,0,,
2021-11-27,2244,MIDDLESEX-LONDON,Undisclosed_or_missing,,,,0,,
2021-11-27,2246,NIAGARA REGION,Undisclosed_or_missing,,,,0,,
2021-11-27,2247,NORTH BAY PARRY SOUND DISTRICT,Undisclosed_or_missing,,,,0,,
2021-11-27,2249,NORTHWESTERN,Undisclosed_or_missing,,,,0,,
2021-11-27,2253,PEEL REGION,Undisclosed_or_missing,,,,0,,
2021-11-27,2255,PETERBOROUGH COUNTY-CITY,Undisclosed_or_missing,,,,0,,
2021-11-27,2256,PORCUPINE,Undisclosed_or_missing,,,,0,,
2021-11-27,2257,RENFREW COUNTY AND DISTRICT,Undisclosed_or_missing,,,,0,,
2021-11-27,2260,SIMCOE MUSKOKA DISTRICT,Undisclosed_or_missing,,,,0,,
2021-11-27,4913,SOUTHWESTERN,Undisclosed_or_missing,,,,0,,
2021-11-27,2261,SUDBURY AND DISTRICT,Undisclosed_or_missing,,,,0,,
2021-11-27,2262,THUNDER BAY DISTRICT,Undisclosed_or_missing,,,,0,,
2021-11-27,2263,TIMISKAMING,Undisclosed_or_missing,,,,0,,
2021-11-27,3895,TORONTO,Undisclosed_or_missing,,,,0,,
2021-11-27,9999,UNKNOWN,Undisclosed_or_missing,,,,0,,
2021-11-27,2265,WATERLOO REGION,Undisclosed_or_missing,,,,0,,
2021-11-27,2266,WELLINGTON-DUFFERIN-GUELPH,Undisclosed_or_missing,,,,0,,
2021-11-27,2268,WINDSOR-ESSEX COUNTY,Undisclosed_or_missing,,,,0,,
2021-11-27,2270,YORK REGION,Undisclosed_or_missing,,,,0,,
2021-11-28,2226,ALGOMA DISTRICT,12-17yrs,5364,5073,,6504,0.8247,0.78
2021-11-28,2227,BRANT COUNTY,12-17yrs,8395,7973,,10734,0.7821,0.7428
2021-11-28,2240,CHATHAM-KENT,12-17yrs,5080,4715,,7233,0.7023,0.6519
2021-11-28,2237,CITY OF HAMILTON,12-17yrs,30740,28985,,37018,0.8304,0.783
2021-11-28,2251,CITY OF OTTAWA,12-17yrs,64114,61213,,66222,0.9682,0.9244
2021-11-28,2230,DURHAM REGION,12-17yrs,44801,43271,,51038,0.8778,0.8478
2021-11-28,2258,EASTERN ONTARIO,12-17yrs,11366,10828,,13423,0.8468,0.8067
2021-11-28,2233,GREY BRUCE,12-17yrs,7469,7121,,10179,0.7338,0.6996
2021-11-28,2234,HALDIMAND-NORFOLK,12-17yrs,4937,4680,,7138,0.6917,0.6557
2021-11-28,2235,"HALIBURTON, KAWARTHA, PINE RIDGE",12-17yrs,7969,7526,,10093,0.7896,0.7457
2021-11-28,2236,HALTON REGION,12-17yrs,46595,45225,,49248,0.9461,0.9183
2021-11-28,2238,HASTINGS & PRINCE EDWARD COUNTIES,12-17yrs,8132,7652,,9953,0.817,0.7688
2021-11-28,5183,HURON PERTH,12-17yrs,7330,7073,,9790,0.7487,0.7225
2021-11-28,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",12-17yrs,10900,10488,,11803,0.9235,0.8886
2021-11-28,2242,LAMBTON COUNTY,12-17yrs,6331,5992,,8280,0.7646,0.7237
2021-11-28,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT",12-17yrs,9197,8798,,10477,0.8778,0.8397
2021-11-28,2244,MIDDLESEX-LONDON,12-17yrs,30033,28872,,31735,0.9464,0.9098
2021-11-28,2246,NIAGARA REGION,12-17yrs,23409,22237,,28353,0.8256,0.7843
2021-11-28,2247,NORTH BAY PARRY SOUND DISTRICT,12-17yrs,5830,5482,,7244,0.8048,0.7568
2021-11-28,2249,NORTHWESTERN,12-17yrs,5694,5101,,6670,0.8536,0.7647
2021-11-28,2253,PEEL REGION,12-17yrs,94530,89387,,118974,0.7945,0.7513
2021-11-28,2255,PETERBOROUGH COUNTY-CITY,12-17yrs,6819,6481,,8041,0.848,0.806
2021-11-28,2256,PORCUPINE,12-17yrs,4880,4484,,5754,0.8481,0.7793
2021-11-28,2257,RENFREW COUNTY AND DISTRICT,12-17yrs,5059,4761,,6329,0.7993,0.7522
2021-11-28,2260,SIMCOE MUSKOKA DISTRICT,12-17yrs,31296,29720,,37614,0.832,0.7901
2021-11-28,4913,SOUTHWESTERN,12-17yrs,11480,11028,,15337,0.7485,0.719
2021-11-28,2261,SUDBURY AND DISTRICT,12-17yrs,10477,9957,,11889,0.8812,0.8375
2021-11-28,2262,THUNDER BAY DISTRICT,12-17yrs,7853,7365,,9043,0.8684,0.8145
2021-11-28,2263,TIMISKAMING,12-17yrs,1555,1485,,1897,0.8197,0.7828
2021-11-28,3895,TORONTO,12-17yrs,138192,131320,,162546,0.8502,0.8079
2021-11-28,9999,UNKNOWN,12-17yrs,818,399,,0,,
2021-11-28,2265,WATERLOO REGION,12-17yrs,35093,33671,,40049,0.8763,0.8407
2021-11-28,2266,WELLINGTON-DUFFERIN-GUELPH,12-17yrs,18188,17511,,21168,0.8592,0.8272
2021-11-28,2268,WINDSOR-ESSEX COUNTY,12-17yrs,23823,22298,,29770,0.8002,0.749
2021-11-28,2270,YORK REGION,12-17yrs,79056,76116,,89973,0.8787,0.846
2021-11-28,2226,ALGOMA DISTRICT,18-29yrs,12557,11680,,15509,0.8097,0.7531
2021-11-28,2227,BRANT COUNTY,18-29yrs,18990,17810,,24059,0.7893,0.7403
2021-11-28,2240,CHATHAM-KENT,18-29yrs,10887,10180,,14984,0.7266,0.6794
2021-11-28,2237,CITY OF HAMILTON,18-29yrs,79374,74958,,100237,0.7919,0.7478
2021-11-28,2251,CITY OF OTTAWA,18-29yrs,156525,148834,,186587,0.8389,0.7977
2021-11-28,2230,DURHAM REGION,18-29yrs,95482,91604,,114063,0.8371,0.8031
2021-11-28,2258,EASTERN ONTARIO,18-29yrs,22209,20842,,27830,0.798,0.7489
2021-11-28,2233,GREY BRUCE,18-29yrs,15667,14837,,22126,0.7081,0.6706
2021-11-28,2234,HALDIMAND-NORFOLK,18-29yrs,11332,10627,,15900,0.7127,0.6684
2021-11-28,2235,"HALIBURTON, KAWARTHA, PINE RIDGE",18-29yrs,17698,16590,,22520,0.7859,0.7367
2021-11-28,2236,HALTON REGION,18-29yrs,76262,73749,,95648,0.7973,0.771
2021-11-28,2238,HASTINGS & PRINCE EDWARD COUNTIES,18-29yrs,17145,15932,,22375,0.7663,0.712
2021-11-28,5183,HURON PERTH,18-29yrs,15426,14655,,20393,0.7564,0.7186
2021-11-28,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",18-29yrs,29777,27980,,34068,0.874,0.8213
2021-11-28,2242,LAMBTON COUNTY,18-29yrs,14098,13285,,18558,0.7597,0.7159
2021-11-28,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT",18-29yrs,18385,17402,,21695,0.8474,0.8021
2021-11-28,2244,MIDDLESEX-LONDON,18-29yrs,81765,77255,,88180,0.9273,0.8761
2021-11-28,2246,NIAGARA REGION,18-29yrs,58556,55297,,70592,0.8295,0.7833
2021-11-28,2247,NORTH BAY PARRY SOUND DISTRICT,18-29yrs,13109,12195,,17552,0.7469,0.6948
2021-11-28,2249,NORTHWESTERN,18-29yrs,12016,10920,,13990,0.8589,0.7805
2021-11-28,2253,PEEL REGION,18-29yrs,281815,267130,,278974,1.01,0.9575
2021-11-28,2255,PETERBOROUGH COUNTY-CITY,18-29yrs,17680,16738,,21688,0.8152,0.7718
2021-11-28,2256,PORCUPINE,18-29yrs,10632,9651,,12232,0.8692,0.789
2021-11-28,2257,RENFREW COUNTY AND DISTRICT,18-29yrs,10646,9953,,14861,0.7164,0.6697
2021-11-28,2260,SIMCOE MUSKOKA DISTRICT,18-29yrs,70753,66615,,87904,0.8049,0.7578
2021-11-28,4913,SOUTHWESTERN,18-29yrs,22615,21433,,30393,0.7441,0.7052
2021-11-28,2261,SUDBURY AND DISTRICT,18-29yrs,25577,23955,,29436,0.8689,0.8138
2021-11-28,2262,THUNDER BAY DISTRICT,18-29yrs,21237,19869,,22251,0.9544,0.893
2021-11-28,2263,TIMISKAMING,18-29yrs,3408,3160,,4360,0.7817,0.7248
2021-11-28,3895,TORONTO,18-29yrs,475573,451338,,585930,0.8117,0.7703
2021-11-28,9999,UNKNOWN,18-29yrs,10163,6932,,0,,
2021-11-28,2265,WATERLOO REGION,18-29yrs,99417,95191,,99244,1.002,0.9592
2021-11-28,2266,WELLINGTON-DUFFERIN-GUELPH,18-29yrs,41417,39742,,50230,0.8245,0.7912
2021-11-28,2268,WINDSOR-ESSEX COUNTY,18-29yrs,59470,55924,,72405,0.8214,0.7724
2021-11-28,2270,YORK REGION,18-29yrs,157208,151717,,198762,0.7909,0.7633
2021-11-28,2226,ALGOMA DISTRICT,30-39yrs,10988,10308,,12062,0.911,0.8546
2021-11-28,2227,BRANT COUNTY,30-39yrs,16879,16149,,19698,0.8569,0.8198
2021-11-28,2240,CHATHAM-KENT,30-39yrs,9656,9096,,11594,0.8328,0.7845
2021-11-28,2237,CITY OF HAMILTON,30-39yrs,69600,66621,,84056,0.828,0.7926
2021-11-28,2251,CITY OF OTTAWA,30-39yrs,132447,127444,,158259,0.8369,0.8053
2021-11-28,2230,DURHAM REGION,30-39yrs,88562,85307,,93632,0.9459,0.9111
2021-11-28,2258,EASTERN ONTARIO,30-39yrs,21746,20536,,21920,0.9921,0.9369
2021-11-28,2233,GREY BRUCE,30-39yrs,15578,14863,,17931,0.8688,0.8289
2021-11-28,2234,HALDIMAND-NORFOLK,30-39yrs,11056,10557,,11852,0.9329,0.8908
2021-11-28,2235,"HALIBURTON, KAWARTHA, PINE RIDGE",30-39yrs,16305,15423,,17429,0.9355,0.8849
2021-11-28,2236,HALTON REGION,30-39yrs,68513,66582,,80648,0.8495,0.8256
2021-11-28,2238,HASTINGS & PRINCE EDWARD COUNTIES,30-39yrs,14895,14059,,17863,0.8338,0.787
2021-11-28,5183,HURON PERTH,30-39yrs,13443,12918,,14728,0.9128,0.8771
2021-11-28,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",30-39yrs,23489,22365,,29909,0.7853,0.7478
2021-11-28,2242,LAMBTON COUNTY,30-39yrs,12529,11933,,14493,0.8645,0.8234
2021-11-28,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT",30-39yrs,17924,17133,,16449,1.09,1.042
2021-11-28,2244,MIDDLESEX-LONDON,30-39yrs,63177,60643,,73436,0.8603,0.8258
2021-11-28,2246,NIAGARA REGION,30-39yrs,48175,45786,,54175,0.8892,0.8451
2021-11-28,2247,NORTH BAY PARRY SOUND DISTRICT,30-39yrs,11954,11227,,14543,0.822,0.772
2021-11-28,2249,NORTHWESTERN,30-39yrs,9826,9112,,9958,0.9868,0.9151
2021-11-28,2253,PEEL REGION,30-39yrs,197033,188661,,235513,0.8366,0.8011
2021-11-28,2255,PETERBOROUGH COUNTY-CITY,30-39yrs,15084,14356,,18338,0.8226,0.7829
2021-11-28,2256,PORCUPINE,30-39yrs,8789,8071,,9754,0.901,0.8274
2021-11-28,2257,RENFREW COUNTY AND DISTRICT,30-39yrs,9736,9222,,13489,0.7218,0.6837
2021-11-28,2260,SIMCOE MUSKOKA DISTRICT,30-39yrs,64782,61744,,74380,0.871,0.8301
2021-11-28,4913,SOUTHWESTERN,30-39yrs,22123,21179,,24409,0.9063,0.8677
2021-11-28,2261,SUDBURY AND DISTRICT,30-39yrs,20805,19523,,24368,0.8538,0.8012
2021-11-28,2262,THUNDER BAY DISTRICT,30-39yrs,17147,16270,,18511,0.9263,0.8789
2021-11-28,2263,TIMISKAMING,30-39yrs,3000,2855,,3297,0.91,0.8661
2021-11-28,3895,TORONTO,30-39yrs,443745,427430,,528595,0.8395,0.8086
2021-11-28,9999,UNKNOWN,30-39yrs,3695,2136,,0,,
2021-11-28,2265,WATERLOO REGION,30-39yrs,77481,74630,,84990,0.9116,0.8781
2021-11-28,2266,WELLINGTON-DUFFERIN-GUELPH,30-39yrs,36825,35529,,42188,0.8729,0.8422
2021-11-28,2268,WINDSOR-ESSEX COUNTY,30-39yrs,44292,41725,,48477,0.9137,0.8607
2021-11-28,2270,YORK REGION,30-39yrs,129805,125703,,155115,0.8368,0.8104
2021-11-28,2226,ALGOMA DISTRICT,40-49yrs,10692,10245,,11665,0.9166,0.8783
2021-11-28,2227,BRANT COUNTY,40-49yrs,16701,16164,,18896,0.8838,0.8554
2021-11-28,2240,CHATHAM-KENT,40-49yrs,9930,9484,,11350,0.8749,0.8356
2021-11-28,2237,CITY OF HAMILTON,40-49yrs,61280,59210,,71673,0.855,0.8261
2021-11-28,2251,CITY OF OTTAWA,40-49yrs,126108,122585,,134815,0.9354,0.9093
2021-11-28,2230,DURHAM REGION,40-49yrs,86247,84043,,93719,0.9203,0.8968
2021-11-28,2258,EASTERN ONTARIO,40-49yrs,21521,20804,,23559,0.9135,0.8831
2021-11-28,2233,GREY BRUCE,40-49yrs,14853,14426,,16555,0.8972,0.8714
2021-11-28,2234,HALDIMAND-NORFOLK,40-49yrs,10891,10496,,11715,0.9297,0.8959
2021-11-28,2235,"HALIBURTON, KAWARTHA, PINE RIDGE",40-49yrs,15980,15419,,17924,0.8915,0.8602
2021-11-28,2236,HALTON REGION,40-49yrs,83779,82139,,88209,0.9498,0.9312
2021-11-28,2238,HASTINGS & PRINCE EDWARD COUNTIES,40-49yrs,15271,14648,,17924,0.852,0.8172
2021-11-28,5183,HURON PERTH,40-49yrs,13084,12738,,14709,0.8895,0.866
2021-11-28,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",40-49yrs,21280,20549,,24416,0.8716,0.8416
2021-11-28,2242,LAMBTON COUNTY,40-49yrs,11904,11527,,13713,0.8681,0.8406
2021-11-28,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT",40-49yrs,17992,17494,,18360,0.98,0.9528
2021-11-28,2244,MIDDLESEX-LONDON,40-49yrs,55739,54081,,59863,0.9311,0.9034
2021-11-28,2246,NIAGARA REGION,40-49yrs,47775,46114,,52093,0.9171,0.8852
2021-11-28,2247,NORTH BAY PARRY SOUND DISTRICT,40-49yrs,11897,11457,,13844,0.8593,0.8276
2021-11-28,2249,NORTHWESTERN,40-49yrs,8963,8498,,9699,0.9242,0.8762
2021-11-28,2253,PEEL REGION,40-49yrs,179580,174112,,220945,0.8128,0.788
2021-11-28,2255,PETERBOROUGH COUNTY-CITY,40-49yrs,13342,12895,,14923,0.8941,0.8641
2021-11-28,2256,PORCUPINE,40-49yrs,8567,8103,,9835,0.871,0.8239
2021-11-28,2257,RENFREW COUNTY AND DISTRICT,40-49yrs,9359,9008,,11851,0.7897,0.7601
2021-11-28,2260,SIMCOE MUSKOKA DISTRICT,40-49yrs,62351,60285,,72346,0.8618,0.8333
2021-11-28,4913,SOUTHWESTERN,40-49yrs,21952,21326,,25213,0.8707,0.8458
2021-11-28,2261,SUDBURY AND DISTRICT,40-49yrs,21341,20491,,23893,0.8932,0.8576
2021-11-28,2262,THUNDER BAY DISTRICT,40-49yrs,15552,15000,,17224,0.9029,0.8709
2021-11-28,2263,TIMISKAMING,40-49yrs,3079,2971,,3499,0.8801,0.8492
2021-11-28,3895,TORONTO,40-49yrs,345555,335418,,423307,0.8163,0.7924
2021-11-28,9999,UNKNOWN,40-49yrs,1872,1036,,0,,
2021-11-28,2265,WATERLOO REGION,40-49yrs,67961,66076,,76587,0.8874,0.8628
2021-11-28,2266,WELLINGTON-DUFFERIN-GUELPH,40-49yrs,34532,33783,,38968,0.8862,0.8669
2021-11-28,2268,WINDSOR-ESSEX COUNTY,40-49yrs,45455,43580,,50811,0.8946,0.8577
2021-11-28,2270,YORK REGION,40-49yrs,148911,145352,,162480,0.9165,0.8946
2021-11-28,2226,ALGOMA DISTRICT,50-59yrs,14084,13705,,16446,0.8564,0.8333
2021-11-28,2227,BRANT COUNTY,50-59yrs,18249,17813,,21321,0.8559,0.8355
2021-11-28,2240,CHATHAM-KENT,50-59yrs,12822,12476,,15450,0.8299,0.8075
2021-11-28,2237,CITY OF HAMILTON,50-59yrs,69863,68053,,80704,0.8657,0.8432
2021-11-28,2251,CITY OF OTTAWA,50-59yrs,132823,129936,,139786,0.9502,0.9295
2021-11-28,2230,DURHAM REGION,50-59yrs,92979,91279,,104381,0.8908,0.8745
2021-11-28,2258,EASTERN ONTARIO,50-59yrs,28240,27556,,32885,0.8588,0.838
2021-11-28,2233,GREY BRUCE,50-59yrs,19595,19156,,24279,0.8071,0.789
2021-11-28,2234,HALDIMAND-NORFOLK,50-59yrs,14362,14025,,17361,0.8273,0.8078
2021-11-28,2235,"HALIBURTON, KAWARTHA, PINE RIDGE",50-59yrs,23792,23217,,30845,0.7713,0.7527
2021-11-28,2236,HALTON REGION,50-59yrs,80969,79546,,85689,0.9449,0.9283
2021-11-28,2238,HASTINGS & PRINCE EDWARD COUNTIES,50-59yrs,21081,20515,,26066,0.8088,0.787
2021-11-28,5183,HURON PERTH,50-59yrs,16519,16194,,19413,0.8509,0.8342
2021-11-28,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",50-59yrs,26025,25326,,29814,0.8729,0.8495
2021-11-28,2242,LAMBTON COUNTY,50-59yrs,14526,14172,,18136,0.8009,0.7814
2021-11-28,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT",50-59yrs,25259,24792,,28235,0.8946,0.8781
2021-11-28,2244,MIDDLESEX-LONDON,50-59yrs,59138,57900,,66854,0.8846,0.8661
2021-11-28,2246,NIAGARA REGION,50-59yrs,59400,57876,,70296,0.845,0.8233
2021-11-28,2247,NORTH BAY PARRY SOUND DISTRICT,50-59yrs,16556,16107,,20038,0.8262,0.8038
