date,HR,cases,province
2020-04-26,Laurentides,34,Quebec
2020-04-26,Monteregie,96,Quebec
2020-04-26,Nunavik,0,Quebec
2020-04-26,Terres-Cries-de-la-Baie-James,1,Quebec
2020-04-27,Bas-Saint-Laurent,0,Quebec
2020-04-27,Saguenay-Lac-Saint-Jean,1,Quebec
2020-04-27,Capitale-Nationale,24,Quebec
2020-04-27,Mauricie et Centre-du-Quebec,33,Quebec
2020-04-27,Estrie,4,Quebec
2020-04-27,Montreal,462,Quebec
2020-04-27,Outaouais,7,Quebec
2020-04-27,Abitibi-Temiscamingue,0,Quebec
2020-04-27,Cote-Nord,0,Quebec
2020-04-27,Nord-du-Quebec,0,Quebec
2020-04-27,Gaspesie-Iles-de-la-Madeleine,0,Quebec
2020-04-27,Chaudiere-Appalaches,8,Quebec
2020-04-27,Laval,100,Quebec
2020-04-27,Lanaudiere,107,Quebec
2020-04-27,Laurentides,58,Quebec
2020-04-27,Monteregie,105,Quebec
2020-04-27,Nunavik,0,Quebec
2020-04-27,Terres-Cries-de-la-Baie-James,0,Quebec
2020-04-28,Bas-Saint-Laurent,0,Quebec
2020-04-28,Saguenay-Lac-Saint-Jean,2,Quebec
2020-04-28,Capitale-Nationale,26,Quebec
2020-04-28,Mauricie et Centre-du-Quebec,29,Quebec
2020-04-28,Estrie,5,Quebec
2020-04-28,Montreal,475,Quebec
2020-04-28,Outaouais,2,Quebec
2020-04-28,Abitibi-Temiscamingue,0,Quebec
2020-04-28,Cote-Nord,0,Quebec
2020-04-28,Nord-du-Quebec,0,Quebec
2020-04-28,Gaspesie-Iles-de-la-Madeleine,1,Quebec
2020-04-28,Chaudiere-Appalaches,6,Quebec
2020-04-28,Laval,121,Quebec
2020-04-28,Lanaudiere,82,Quebec
2020-04-28,Laurentides,51,Quebec
2020-04-28,Monteregie,124,Quebec
2020-04-28,Nunavik,0,Quebec
2020-04-28,Terres-Cries-de-la-Baie-James,0,Quebec
2020-04-29,Bas-Saint-Laurent,0,Quebec
2020-04-29,Saguenay-Lac-Saint-Jean,6,Quebec
2020-04-29,Capitale-Nationale,27,Quebec
2020-04-29,Mauricie et Centre-du-Quebec,30,Quebec
2020-04-29,Estrie,8,Quebec
2020-04-29,Montreal,523,Quebec
2020-04-29,Outaouais,11,Quebec
2020-04-29,Abitibi-Temiscamingue,0,Quebec
2020-04-29,Cote-Nord,0,Quebec
2020-04-29,Nord-du-Quebec,0,Quebec
2020-04-29,Gaspesie-Iles-de-la-Madeleine,1,Quebec
2020-04-29,Chaudiere-Appalaches,2,Quebec
2020-04-29,Laval,91,Quebec
2020-04-29,Lanaudiere,55,Quebec
2020-04-29,Laurentides,40,Quebec
2020-04-29,Monteregie,109,Quebec
2020-04-29,Nunavik,0,Quebec
2020-04-29,Terres-Cries-de-la-Baie-James,0,Quebec
2020-04-30,Bas-Saint-Laurent,0,Quebec
2020-04-30,Saguenay-Lac-Saint-Jean,2,Quebec
2020-04-30,Capitale-Nationale,29,Quebec
2020-04-30,Mauricie et Centre-du-Quebec,27,Quebec
2020-04-30,Estrie,5,Quebec
2020-04-30,Montreal,588,Quebec
2020-04-30,Outaouais,8,Quebec
2020-04-30,Abitibi-Temiscamingue,0,Quebec
2020-04-30,Cote-Nord,0,Quebec
2020-04-30,Nord-du-Quebec,0,Quebec
2020-04-30,Gaspesie-Iles-de-la-Madeleine,1,Quebec
2020-04-30,Chaudiere-Appalaches,7,Quebec
2020-04-30,Laval,92,Quebec
2020-04-30,Lanaudiere,76,Quebec
2020-04-30,Laurentides,46,Quebec
2020-04-30,Monteregie,124,Quebec
2020-04-30,Nunavik,0,Quebec
2020-04-30,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-01,Bas-Saint-Laurent,0,Quebec
2020-05-01,Saguenay-Lac-Saint-Jean,6,Quebec
2020-05-01,Capitale-Nationale,27,Quebec
2020-05-01,Mauricie et Centre-du-Quebec,19,Quebec
2020-05-01,Estrie,9,Quebec
2020-05-01,Montreal,622,Quebec
2020-05-01,Outaouais,5,Quebec
2020-05-01,Abitibi-Temiscamingue,0,Quebec
2020-05-01,Cote-Nord,0,Quebec
2020-05-01,Nord-du-Quebec,0,Quebec
2020-05-01,Gaspesie-Iles-de-la-Madeleine,0,Quebec
2020-05-01,Chaudiere-Appalaches,2,Quebec
2020-05-01,Laval,90,Quebec
2020-05-01,Lanaudiere,95,Quebec
2020-05-01,Laurentides,57,Quebec
2020-05-01,Monteregie,132,Quebec
2020-05-01,Nunavik,0,Quebec
2020-05-01,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-02,Bas-Saint-Laurent,0,Quebec
2020-05-02,Saguenay-Lac-Saint-Jean,2,Quebec
2020-05-02,Capitale-Nationale,23,Quebec
2020-05-02,Mauricie et Centre-du-Quebec,27,Quebec
2020-05-02,Estrie,4,Quebec
2020-05-02,Montreal,525,Quebec
2020-05-02,Outaouais,7,Quebec
2020-05-02,Abitibi-Temiscamingue,0,Quebec
2020-05-02,Cote-Nord,0,Quebec
2020-05-02,Nord-du-Quebec,1,Quebec
2020-05-02,Gaspesie-Iles-de-la-Madeleine,0,Quebec
2020-05-02,Chaudiere-Appalaches,3,Quebec
2020-05-02,Laval,54,Quebec
2020-05-02,Lanaudiere,58,Quebec
2020-05-02,Laurentides,45,Quebec
2020-05-02,Monteregie,147,Quebec
2020-05-02,Nunavik,0,Quebec
2020-05-02,Terres-Cries-de-la-Baie-James,1,Quebec
2020-05-03,Bas-Saint-Laurent,0,Quebec
2020-05-03,Saguenay-Lac-Saint-Jean,7,Quebec
2020-05-03,Capitale-Nationale,27,Quebec
2020-05-03,Mauricie et Centre-du-Quebec,32,Quebec
2020-05-03,Estrie,4,Quebec
2020-05-03,Montreal,345,Quebec
2020-05-03,Outaouais,3,Quebec
2020-05-03,Abitibi-Temiscamingue,0,Quebec
2020-05-03,Cote-Nord,0,Quebec
2020-05-03,Nord-du-Quebec,0,Quebec
2020-05-03,Gaspesie-Iles-de-la-Madeleine,0,Quebec
2020-05-03,Chaudiere-Appalaches,6,Quebec
2020-05-03,Laval,98,Quebec
2020-05-03,Lanaudiere,85,Quebec
2020-05-03,Laurentides,57,Quebec
2020-05-03,Monteregie,129,Quebec
2020-05-03,Nunavik,0,Quebec
2020-05-03,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-04,Bas-Saint-Laurent,0,Quebec
2020-05-04,Saguenay-Lac-Saint-Jean,2,Quebec
2020-05-04,Capitale-Nationale,17,Quebec
2020-05-04,Mauricie et Centre-du-Quebec,31,Quebec
2020-05-04,Estrie,6,Quebec
2020-05-04,Montreal,422,Quebec
2020-05-04,Outaouais,9,Quebec
2020-05-04,Abitibi-Temiscamingue,1,Quebec
2020-05-04,Cote-Nord,0,Quebec
2020-05-04,Nord-du-Quebec,0,Quebec
2020-05-04,Gaspesie-Iles-de-la-Madeleine,1,Quebec
2020-05-04,Chaudiere-Appalaches,5,Quebec
2020-05-04,Laval,96,Quebec
2020-05-04,Lanaudiere,73,Quebec
2020-05-04,Laurentides,68,Quebec
2020-05-04,Monteregie,137,Quebec
2020-05-04,Nunavik,0,Quebec
2020-05-04,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-05,Bas-Saint-Laurent,0,Quebec
2020-05-05,Saguenay-Lac-Saint-Jean,1,Quebec
2020-05-05,Capitale-Nationale,25,Quebec
2020-05-05,Mauricie et Centre-du-Quebec,25,Quebec
2020-05-05,Estrie,8,Quebec
2020-05-05,Montreal,470,Quebec
2020-05-05,Outaouais,4,Quebec
2020-05-05,Abitibi-Temiscamingue,1,Quebec
2020-05-05,Cote-Nord,0,Quebec
2020-05-05,Nord-du-Quebec,0,Quebec
2020-05-05,Gaspesie-Iles-de-la-Madeleine,0,Quebec
2020-05-05,Chaudiere-Appalaches,1,Quebec
2020-05-05,Laval,86,Quebec
2020-05-05,Lanaudiere,82,Quebec
2020-05-05,Laurentides,68,Quebec
2020-05-05,Monteregie,124,Quebec
2020-05-05,Nunavik,0,Quebec
2020-05-05,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-06,Bas-Saint-Laurent,0,Quebec
2020-05-06,Saguenay-Lac-Saint-Jean,0,Quebec
2020-05-06,Capitale-Nationale,26,Quebec
2020-05-06,Mauricie et Centre-du-Quebec,48,Quebec
2020-05-06,Estrie,3,Quebec
2020-05-06,Montreal,568,Quebec
2020-05-06,Outaouais,6,Quebec
2020-05-06,Abitibi-Temiscamingue,3,Quebec
2020-05-06,Cote-Nord,0,Quebec
2020-05-06,Nord-du-Quebec,0,Quebec
2020-05-06,Gaspesie-Iles-de-la-Madeleine,0,Quebec
2020-05-06,Chaudiere-Appalaches,6,Quebec
2020-05-06,Laval,149,Quebec
2020-05-06,Lanaudiere,56,Quebec
2020-05-06,Laurentides,61,Quebec
2020-05-06,Monteregie,109,Quebec
2020-05-06,Nunavik,0,Quebec
2020-05-06,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-07,Bas-Saint-Laurent,0,Quebec
2020-05-07,Saguenay-Lac-Saint-Jean,1,Quebec
2020-05-07,Capitale-Nationale,26,Quebec
2020-05-07,Mauricie et Centre-du-Quebec,43,Quebec
2020-05-07,Estrie,5,Quebec
2020-05-07,Montreal,431,Quebec
2020-05-07,Outaouais,7,Quebec
2020-05-07,Abitibi-Temiscamingue,0,Quebec
2020-05-07,Cote-Nord,0,Quebec
2020-05-07,Nord-du-Quebec,0,Quebec
2020-05-07,Gaspesie-Iles-de-la-Madeleine,1,Quebec
2020-05-07,Chaudiere-Appalaches,5,Quebec
2020-05-07,Laval,89,Quebec
2020-05-07,Lanaudiere,65,Quebec
2020-05-07,Laurentides,51,Quebec
2020-05-07,Monteregie,131,Quebec
2020-05-07,Nunavik,0,Quebec
2020-05-07,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-08,Bas-Saint-Laurent,1,Quebec
2020-05-08,Saguenay-Lac-Saint-Jean,3,Quebec
2020-05-08,Capitale-Nationale,35,Quebec
2020-05-08,Mauricie et Centre-du-Quebec,25,Quebec
2020-05-08,Estrie,3,Quebec
2020-05-08,Montreal,433,Quebec
2020-05-08,Outaouais,7,Quebec
2020-05-08,Abitibi-Temiscamingue,2,Quebec
2020-05-08,Cote-Nord,0,Quebec
2020-05-08,Nord-du-Quebec,0,Quebec
2020-05-08,Gaspesie-Iles-de-la-Madeleine,0,Quebec
2020-05-08,Chaudiere-Appalaches,5,Quebec
2020-05-08,Laval,89,Quebec
2020-05-08,Lanaudiere,35,Quebec
2020-05-08,Laurentides,62,Quebec
2020-05-08,Monteregie,81,Quebec
2020-05-08,Nunavik,0,Quebec
2020-05-08,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-09,Bas-Saint-Laurent,1,Quebec
2020-05-09,Saguenay-Lac-Saint-Jean,0,Quebec
2020-05-09,Capitale-Nationale,24,Quebec
2020-05-09,Mauricie et Centre-du-Quebec,26,Quebec
2020-05-09,Estrie,9,Quebec
2020-05-09,Montreal,314,Quebec
2020-05-09,Outaouais,6,Quebec
2020-05-09,Abitibi-Temiscamingue,0,Quebec
2020-05-09,Cote-Nord,0,Quebec
2020-05-09,Nord-du-Quebec,0,Quebec
2020-05-09,Gaspesie-Iles-de-la-Madeleine,0,Quebec
2020-05-09,Chaudiere-Appalaches,1,Quebec
2020-05-09,Laval,109,Quebec
2020-05-09,Lanaudiere,70,Quebec
2020-05-09,Laurentides,69,Quebec
2020-05-09,Monteregie,126,Quebec
2020-05-09,Nunavik,0,Quebec
2020-05-09,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-10,Bas-Saint-Laurent,0,Quebec
2020-05-10,Saguenay-Lac-Saint-Jean,1,Quebec
2020-05-10,Capitale-Nationale,23,Quebec
2020-05-10,Mauricie et Centre-du-Quebec,23,Quebec
2020-05-10,Estrie,0,Quebec
2020-05-10,Montreal,300,Quebec
2020-05-10,Outaouais,4,Quebec
2020-05-10,Abitibi-Temiscamingue,0,Quebec
2020-05-10,Cote-Nord,0,Quebec
2020-05-10,Nord-du-Quebec,0,Quebec
2020-05-10,Gaspesie-Iles-de-la-Madeleine,0,Quebec
2020-05-10,Chaudiere-Appalaches,5,Quebec
2020-05-10,Laval,94,Quebec
2020-05-10,Lanaudiere,51,Quebec
2020-05-10,Laurentides,48,Quebec
2020-05-10,Monteregie,105,Quebec
2020-05-10,Nunavik,0,Quebec
2020-05-10,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-11,Bas-Saint-Laurent,1,Quebec
2020-05-11,Saguenay-Lac-Saint-Jean,2,Quebec
2020-05-11,Capitale-Nationale,16,Quebec
2020-05-11,Mauricie et Centre-du-Quebec,21,Quebec
2020-05-11,Estrie,4,Quebec
2020-05-11,Montreal,364,Quebec
2020-05-11,Outaouais,10,Quebec
2020-05-11,Abitibi-Temiscamingue,1,Quebec
2020-05-11,Cote-Nord,1,Quebec
2020-05-11,Nord-du-Quebec,0,Quebec
2020-05-11,Gaspesie-Iles-de-la-Madeleine,0,Quebec
2020-05-11,Chaudiere-Appalaches,3,Quebec
2020-05-11,Laval,62,Quebec
2020-05-11,Lanaudiere,81,Quebec
2020-05-11,Laurentides,62,Quebec
2020-05-11,Monteregie,100,Quebec
2020-05-11,Nunavik,0,Quebec
2020-05-11,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-12,Bas-Saint-Laurent,2,Quebec
2020-05-12,Saguenay-Lac-Saint-Jean,1,Quebec
2020-05-12,Capitale-Nationale,18,Quebec
2020-05-12,Mauricie et Centre-du-Quebec,19,Quebec
2020-05-12,Estrie,2,Quebec
2020-05-12,Montreal,431,Quebec
2020-05-12,Outaouais,6,Quebec
2020-05-12,Abitibi-Temiscamingue,1,Quebec
2020-05-12,Cote-Nord,0,Quebec
2020-05-12,Nord-du-Quebec,0,Quebec
2020-05-12,Gaspesie-Iles-de-la-Madeleine,1,Quebec
2020-05-12,Chaudiere-Appalaches,2,Quebec
2020-05-12,Laval,67,Quebec
2020-05-12,Lanaudiere,55,Quebec
2020-05-12,Laurentides,72,Quebec
2020-05-12,Monteregie,123,Quebec
2020-05-12,Nunavik,0,Quebec
2020-05-12,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-13,Bas-Saint-Laurent,0,Quebec
2020-05-13,Saguenay-Lac-Saint-Jean,2,Quebec
2020-05-13,Capitale-Nationale,16,Quebec
2020-05-13,Mauricie et Centre-du-Quebec,35,Quebec
2020-05-13,Estrie,1,Quebec
2020-05-13,Montreal,402,Quebec
2020-05-13,Outaouais,6,Quebec
2020-05-13,Abitibi-Temiscamingue,1,Quebec
2020-05-13,Cote-Nord,0,Quebec
2020-05-13,Nord-du-Quebec,0,Quebec
2020-05-13,Gaspesie-Iles-de-la-Madeleine,1,Quebec
2020-05-13,Chaudiere-Appalaches,4,Quebec
2020-05-13,Laval,85,Quebec
2020-05-13,Lanaudiere,67,Quebec
2020-05-13,Laurentides,60,Quebec
2020-05-13,Monteregie,102,Quebec
2020-05-13,Nunavik,0,Quebec
2020-05-13,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-14,Bas-Saint-Laurent,2,Quebec
2020-05-14,Saguenay-Lac-Saint-Jean,1,Quebec
2020-05-14,Capitale-Nationale,13,Quebec
2020-05-14,Mauricie et Centre-du-Quebec,23,Quebec
2020-05-14,Estrie,3,Quebec
2020-05-14,Montreal,354,Quebec
2020-05-14,Outaouais,2,Quebec
2020-05-14,Abitibi-Temiscamingue,2,Quebec
2020-05-14,Cote-Nord,0,Quebec
2020-05-14,Nord-du-Quebec,0,Quebec
2020-05-14,Gaspesie-Iles-de-la-Madeleine,0,Quebec
2020-05-14,Chaudiere-Appalaches,5,Quebec
2020-05-14,Laval,71,Quebec
2020-05-14,Lanaudiere,64,Quebec
2020-05-14,Laurentides,47,Quebec
2020-05-14,Monteregie,114,Quebec
2020-05-14,Nunavik,0,Quebec
2020-05-14,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-15,Bas-Saint-Laurent,1,Quebec
2020-05-15,Saguenay-Lac-Saint-Jean,0,Quebec
2020-05-15,Capitale-Nationale,22,Quebec
2020-05-15,Mauricie et Centre-du-Quebec,31,Quebec
2020-05-15,Estrie,3,Quebec
2020-05-15,Montreal,346,Quebec
2020-05-15,Outaouais,17,Quebec
2020-05-15,Abitibi-Temiscamingue,0,Quebec
2020-05-15,Cote-Nord,0,Quebec
2020-05-15,Nord-du-Quebec,0,Quebec
2020-05-15,Gaspesie-Iles-de-la-Madeleine,0,Quebec
2020-05-15,Chaudiere-Appalaches,4,Quebec
2020-05-15,Laval,106,Quebec
2020-05-15,Lanaudiere,88,Quebec
2020-05-15,Laurentides,56,Quebec
2020-05-15,Monteregie,110,Quebec
2020-05-15,Nunavik,0,Quebec
2020-05-15,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-16,Bas-Saint-Laurent,0,Quebec
2020-05-16,Saguenay-Lac-Saint-Jean,2,Quebec
2020-05-16,Capitale-Nationale,20,Quebec
2020-05-16,Mauricie et Centre-du-Quebec,23,Quebec
2020-05-16,Estrie,0,Quebec
2020-05-16,Montreal,272,Quebec
2020-05-16,Outaouais,11,Quebec
2020-05-16,Abitibi-Temiscamingue,1,Quebec
2020-05-16,Cote-Nord,0,Quebec
2020-05-16,Nord-du-Quebec,0,Quebec
2020-05-16,Gaspesie-Iles-de-la-Madeleine,2,Quebec
2020-05-16,Chaudiere-Appalaches,12,Quebec
2020-05-16,Laval,64,Quebec
2020-05-16,Lanaudiere,86,Quebec
2020-05-16,Laurentides,74,Quebec
2020-05-16,Monteregie,130,Quebec
2020-05-16,Nunavik,0,Quebec
2020-05-16,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-17,Bas-Saint-Laurent,1,Quebec
2020-05-17,Saguenay-Lac-Saint-Jean,3,Quebec
2020-05-17,Capitale-Nationale,17,Quebec
2020-05-17,Mauricie et Centre-du-Quebec,14,Quebec
2020-05-17,Estrie,0,Quebec
2020-05-17,Montreal,336,Quebec
2020-05-17,Outaouais,8,Quebec
2020-05-17,Abitibi-Temiscamingue,0,Quebec
2020-05-17,Cote-Nord,0,Quebec
2020-05-17,Nord-du-Quebec,0,Quebec
2020-05-17,Gaspesie-Iles-de-la-Madeleine,1,Quebec
2020-05-17,Chaudiere-Appalaches,8,Quebec
2020-05-17,Laval,76,Quebec
2020-05-17,Lanaudiere,71,Quebec
2020-05-17,Laurentides,56,Quebec
2020-05-17,Monteregie,134,Quebec
2020-05-17,Nunavik,0,Quebec
2020-05-17,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-18,Bas-Saint-Laurent,0,Quebec
2020-05-18,Saguenay-Lac-Saint-Jean,2,Quebec
2020-05-18,Capitale-Nationale,28,Quebec
2020-05-18,Mauricie et Centre-du-Quebec,19,Quebec
2020-05-18,Estrie,2,Quebec
2020-05-18,Montreal,332,Quebec
2020-05-18,Outaouais,24,Quebec
2020-05-18,Abitibi-Temiscamingue,0,Quebec
2020-05-18,Cote-Nord,0,Quebec
2020-05-18,Nord-du-Quebec,0,Quebec
2020-05-18,Gaspesie-Iles-de-la-Madeleine,0,Quebec
2020-05-18,Chaudiere-Appalaches,11,Quebec
2020-05-18,Laval,62,Quebec
2020-05-18,Lanaudiere,54,Quebec
2020-05-18,Laurentides,39,Quebec
2020-05-18,Monteregie,94,Quebec
2020-05-18,Nunavik,0,Quebec
2020-05-18,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-19,Bas-Saint-Laurent,1,Quebec
2020-05-19,Saguenay-Lac-Saint-Jean,0,Quebec
2020-05-19,Capitale-Nationale,10,Quebec
2020-05-19,Mauricie et Centre-du-Quebec,29,Quebec
2020-05-19,Estrie,6,Quebec
2020-05-19,Montreal,316,Quebec
2020-05-19,Outaouais,8,Quebec
2020-05-19,Abitibi-Temiscamingue,0,Quebec
2020-05-19,Cote-Nord,0,Quebec
2020-05-19,Nord-du-Quebec,0,Quebec
2020-05-19,Gaspesie-Iles-de-la-Madeleine,1,Quebec
2020-05-19,Chaudiere-Appalaches,1,Quebec
2020-05-19,Laval,59,Quebec
2020-05-19,Lanaudiere,47,Quebec
2020-05-19,Laurentides,37,Quebec
2020-05-19,Monteregie,119,Quebec
2020-05-19,Nunavik,0,Quebec
2020-05-19,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-20,Bas-Saint-Laurent,0,Quebec
2020-05-20,Saguenay-Lac-Saint-Jean,0,Quebec
2020-05-20,Capitale-Nationale,25,Quebec
2020-05-20,Mauricie et Centre-du-Quebec,20,Quebec
2020-05-20,Estrie,9,Quebec
2020-05-20,Montreal,408,Quebec
2020-05-20,Outaouais,17,Quebec
2020-05-20,Abitibi-Temiscamingue,0,Quebec
2020-05-20,Cote-Nord,0,Quebec
2020-05-20,Nord-du-Quebec,0,Quebec
2020-05-20,Gaspesie-Iles-de-la-Madeleine,2,Quebec
2020-05-20,Chaudiere-Appalaches,2,Quebec
2020-05-20,Laval,64,Quebec
2020-05-20,Lanaudiere,72,Quebec
2020-05-20,Laurentides,61,Quebec
2020-05-20,Monteregie,127,Quebec
2020-05-20,Nunavik,0,Quebec
2020-05-20,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-21,Bas-Saint-Laurent,1,Quebec
2020-05-21,Saguenay-Lac-Saint-Jean,0,Quebec
2020-05-21,Capitale-Nationale,20,Quebec
2020-05-21,Mauricie et Centre-du-Quebec,20,Quebec
2020-05-21,Estrie,0,Quebec
2020-05-21,Montreal,380,Quebec
2020-05-21,Outaouais,19,Quebec
2020-05-21,Abitibi-Temiscamingue,2,Quebec
2020-05-21,Cote-Nord,0,Quebec
2020-05-21,Nord-du-Quebec,0,Quebec
2020-05-21,Gaspesie-Iles-de-la-Madeleine,1,Quebec
2020-05-21,Chaudiere-Appalaches,0,Quebec
2020-05-21,Laval,71,Quebec
2020-05-21,Lanaudiere,48,Quebec
2020-05-21,Laurentides,52,Quebec
2020-05-21,Monteregie,101,Quebec
2020-05-21,Nunavik,0,Quebec
2020-05-21,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-22,Bas-Saint-Laurent,1,Quebec
2020-05-22,Saguenay-Lac-Saint-Jean,1,Quebec
2020-05-22,Capitale-Nationale,27,Quebec
2020-05-22,Mauricie et Centre-du-Quebec,18,Quebec
2020-05-22,Estrie,0,Quebec
2020-05-22,Montreal,255,Quebec
2020-05-22,Outaouais,5,Quebec
2020-05-22,Abitibi-Temiscamingue,0,Quebec
2020-05-22,Cote-Nord,0,Quebec
2020-05-22,Nord-du-Quebec,0,Quebec
2020-05-22,Gaspesie-Iles-de-la-Madeleine,1,Quebec
2020-05-22,Chaudiere-Appalaches,1,Quebec
2020-05-22,Laval,59,Quebec
2020-05-22,Lanaudiere,62,Quebec
2020-05-22,Laurentides,59,Quebec
2020-05-22,Monteregie,113,Quebec
2020-05-22,Nunavik,0,Quebec
2020-05-22,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-23,Bas-Saint-Laurent,0,Quebec
2020-05-23,Saguenay-Lac-Saint-Jean,0,Quebec
2020-05-23,Capitale-Nationale,27,Quebec
2020-05-23,Mauricie et Centre-du-Quebec,13,Quebec
2020-05-23,Estrie,1,Quebec
2020-05-23,Montreal,218,Quebec
2020-05-23,Outaouais,3,Quebec
2020-05-23,Abitibi-Temiscamingue,0,Quebec
2020-05-23,Cote-Nord,0,Quebec
2020-05-23,Nord-du-Quebec,0,Quebec
2020-05-23,Gaspesie-Iles-de-la-Madeleine,1,Quebec
2020-05-23,Chaudiere-Appalaches,0,Quebec
2020-05-23,Laval,51,Quebec
2020-05-23,Lanaudiere,43,Quebec
2020-05-23,Laurentides,48,Quebec
2020-05-23,Monteregie,96,Quebec
2020-05-23,Nunavik,0,Quebec
2020-05-23,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-24,Bas-Saint-Laurent,0,Quebec
2020-05-24,Saguenay-Lac-Saint-Jean,2,Quebec
2020-05-24,Capitale-Nationale,37,Quebec
2020-05-24,Mauricie et Centre-du-Quebec,6,Quebec
2020-05-24,Estrie,1,Quebec
2020-05-24,Montreal,215,Quebec
2020-05-24,Outaouais,12,Quebec
2020-05-24,Abitibi-Temiscamingue,1,Quebec
2020-05-24,Cote-Nord,0,Quebec
2020-05-24,Nord-du-Quebec,0,Quebec
2020-05-24,Gaspesie-Iles-de-la-Madeleine,1,Quebec
2020-05-24,Chaudiere-Appalaches,1,Quebec
2020-05-24,Laval,61,Quebec
2020-05-24,Lanaudiere,46,Quebec
2020-05-24,Laurentides,44,Quebec
2020-05-24,Monteregie,117,Quebec
2020-05-24,Nunavik,0,Quebec
2020-05-24,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-25,Bas-Saint-Laurent,1,Quebec
2020-05-25,Saguenay-Lac-Saint-Jean,0,Quebec
2020-05-25,Capitale-Nationale,28,Quebec
2020-05-25,Mauricie et Centre-du-Quebec,17,Quebec
2020-05-25,Estrie,4,Quebec
2020-05-25,Montreal,207,Quebec
2020-05-25,Outaouais,9,Quebec
2020-05-25,Abitibi-Temiscamingue,0,Quebec
2020-05-25,Cote-Nord,0,Quebec
2020-05-25,Nord-du-Quebec,0,Quebec
2020-05-25,Gaspesie-Iles-de-la-Madeleine,0,Quebec
2020-05-25,Chaudiere-Appalaches,2,Quebec
2020-05-25,Laval,33,Quebec
2020-05-25,Lanaudiere,42,Quebec
2020-05-25,Laurentides,41,Quebec
2020-05-25,Monteregie,126,Quebec
2020-05-25,Nunavik,0,Quebec
2020-05-25,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-26,Bas-Saint-Laurent,0,Quebec
2020-05-26,Saguenay-Lac-Saint-Jean,0,Quebec
2020-05-26,Capitale-Nationale,28,Quebec
2020-05-26,Mauricie et Centre-du-Quebec,12,Quebec
2020-05-26,Estrie,1,Quebec
2020-05-26,Montreal,240,Quebec
2020-05-26,Outaouais,19,Quebec
2020-05-26,Abitibi-Temiscamingue,0,Quebec
2020-05-26,Cote-Nord,0,Quebec
2020-05-26,Nord-du-Quebec,0,Quebec
2020-05-26,Gaspesie-Iles-de-la-Madeleine,0,Quebec
2020-05-26,Chaudiere-Appalaches,4,Quebec
2020-05-26,Laval,44,Quebec
2020-05-26,Lanaudiere,27,Quebec
2020-05-26,Laurentides,22,Quebec
2020-05-26,Monteregie,54,Quebec
2020-05-26,Nunavik,0,Quebec
2020-05-26,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-27,Bas-Saint-Laurent,0,Quebec
2020-05-27,Saguenay-Lac-Saint-Jean,0,Quebec
2020-05-27,Capitale-Nationale,33,Quebec
2020-05-27,Mauricie et Centre-du-Quebec,13,Quebec
2020-05-27,Estrie,2,Quebec
2020-05-27,Montreal,254,Quebec
2020-05-27,Outaouais,4,Quebec
2020-05-27,Abitibi-Temiscamingue,0,Quebec
2020-05-27,Cote-Nord,0,Quebec
2020-05-27,Nord-du-Quebec,0,Quebec
2020-05-27,Gaspesie-Iles-de-la-Madeleine,0,Quebec
2020-05-27,Chaudiere-Appalaches,1,Quebec
2020-05-27,Laval,57,Quebec
2020-05-27,Lanaudiere,22,Quebec
2020-05-27,Laurentides,43,Quebec
2020-05-27,Monteregie,91,Quebec
2020-05-27,Nunavik,0,Quebec
2020-05-27,Terres-Cries-de-la-Baie-James,0,Quebec
2020-05-28,Bas-Saint-Laurent,0,Quebec
2020-05-28,Saguenay-Lac-Saint-Jean,0,Quebec
2020-05-28,Capitale-Nationale,23,Quebec
2020-05-28,Mauricie et Centre-du-Quebec,19,Quebec
2020-05-28,Estrie,1,Quebec
2020-05-28,Montreal,194,Quebec
2020-05-28,Outaouais,5,Quebec
2020-05-28,Abitibi-Temiscamingue,1,Quebec
2020-05-28,Cote-Nord,1,Quebec
