province,date,HR,cases
Northwest Territories,2021-08-04,Northwest Territories,1
Northwest Territories,2021-08-05,Northwest Territories,0
Northwest Territories,2021-08-06,Northwest Territories,1
Northwest Territories,2021-08-07,Northwest Territories,0
Northwest Territories,2021-08-08,Northwest Territories,0
Northwest Territories,2021-08-09,Northwest Territories,0
Northwest Territories,2021-08-10,Northwest Territories,0
Northwest Territories,2021-08-11,Northwest Territories,1
Northwest Territories,2021-08-12,Northwest Territories,0
Northwest Territories,2021-08-13,Northwest Territories,0
Northwest Territories,2021-08-14,Northwest Territories,0
Northwest Territories,2021-08-15,Northwest Territories,0
Northwest Territories,2021-08-16,Northwest Territories,0
Northwest Territories,2021-08-17,Northwest Territories,71
Northwest Territories,2021-08-18,Northwest Territories,48
Northwest Territories,2021-08-19,Northwest Territories,49
Northwest Territories,2021-08-20,Northwest Territories,29
Northwest Territories,2021-08-21,Northwest Territories,0
Northwest Territories,2021-08-22,Northwest Territories,0
Northwest Territories,2021-08-23,Northwest Territories,0
Northwest Territories,2021-08-24,Northwest Territories,23
Northwest Territories,2021-08-25,Northwest Territories,17
Northwest Territories,2021-08-26,Northwest Territories,27
Northwest Territories,2021-08-27,Northwest Territories,5
Northwest Territories,2021-08-28,Northwest Territories,0
Northwest Territories,2021-08-29,Northwest Territories,0
Northwest Territories,2021-08-30,Northwest Territories,52
Northwest Territories,2021-08-31,Northwest Territories,9
Northwest Territories,2021-09-01,Northwest Territories,0
Northwest Territories,2021-09-02,Northwest Territories,25
Northwest Territories,2021-09-03,Northwest Territories,0
Northwest Territories,2021-09-04,Northwest Territories,13
Northwest Territories,2021-09-05,Northwest Territories,0
Northwest Territories,2021-09-06,Northwest Territories,0
Northwest Territories,2021-09-07,Northwest Territories,0
Northwest Territories,2021-09-08,Northwest Territories,23
Northwest Territories,2021-09-09,Northwest Territories,41
Northwest Territories,2021-09-10,Northwest Territories,28
Northwest Territories,2021-09-11,Northwest Territories,0
Northwest Territories,2021-09-12,Northwest Territories,0
Northwest Territories,2021-09-13,Northwest Territories,0
Northwest Territories,2021-09-14,Northwest Territories,56
Northwest Territories,2021-09-15,Northwest Territories,32
Northwest Territories,2021-09-16,Northwest Territories,45
Northwest Territories,2021-09-17,Northwest Territories,-4
Northwest Territories,2021-09-18,Northwest Territories,0
Northwest Territories,2021-09-19,Northwest Territories,29
Northwest Territories,2021-09-20,Northwest Territories,0
Northwest Territories,2021-09-21,Northwest Territories,85
Northwest Territories,2021-09-22,Northwest Territories,18
Northwest Territories,2021-09-23,Northwest Territories,30
Northwest Territories,2021-09-24,Northwest Territories,36
Northwest Territories,2021-09-25,Northwest Territories,0
Northwest Territories,2021-09-26,Northwest Territories,0
Northwest Territories,2021-09-27,Northwest Territories,52
Northwest Territories,2021-09-28,Northwest Territories,49
Northwest Territories,2021-09-29,Northwest Territories,0
Northwest Territories,2021-09-30,Northwest Territories,40
Northwest Territories,2021-10-01,Northwest Territories,95
Northwest Territories,2021-10-02,Northwest Territories,0
Northwest Territories,2021-10-03,Northwest Territories,0
Northwest Territories,2021-10-04,Northwest Territories,86
Northwest Territories,2021-10-05,Northwest Territories,65
Northwest Territories,2021-10-06,Northwest Territories,55
Northwest Territories,2021-10-07,Northwest Territories,0
Northwest Territories,2021-10-08,Northwest Territories,51
Northwest Territories,2021-10-09,Northwest Territories,45
Northwest Territories,2021-10-10,Northwest Territories,0
Northwest Territories,2021-10-11,Northwest Territories,0
Northwest Territories,2021-10-12,Northwest Territories,81
Northwest Territories,2021-10-13,Northwest Territories,43
Northwest Territories,2021-10-14,Northwest Territories,37
Northwest Territories,2021-10-15,Northwest Territories,21
Northwest Territories,2021-10-16,Northwest Territories,0
Northwest Territories,2021-10-17,Northwest Territories,0
Northwest Territories,2021-10-18,Northwest Territories,56
Northwest Territories,2021-10-19,Northwest Territories,18
Northwest Territories,2021-10-20,Northwest Territories,34
Northwest Territories,2021-10-21,Northwest Territories,17
Northwest Territories,2021-10-22,Northwest Territories,23
Northwest Territories,2021-10-23,Northwest Territories,0
Northwest Territories,2021-10-24,Northwest Territories,0
Northwest Territories,2021-10-25,Northwest Territories,40
Northwest Territories,2021-10-26,Northwest Territories,17
Northwest Territories,2021-10-27,Northwest Territories,10
Northwest Territories,2021-10-28,Northwest Territories,7
Northwest Territories,2021-10-29,Northwest Territories,3
Northwest Territories,2021-10-30,Northwest Territories,0
Northwest Territories,2021-10-31,Northwest Territories,0
Northwest Territories,2021-11-01,Northwest Territories,8
Northwest Territories,2021-11-02,Northwest Territories,9
Northwest Territories,2021-11-03,Northwest Territories,7
Northwest Territories,2021-11-04,Northwest Territories,0
Northwest Territories,2021-11-05,Northwest Territories,-1
Northwest Territories,2021-11-06,Northwest Territories,0
Northwest Territories,2021-11-07,Northwest Territories,0
Northwest Territories,2021-11-08,Northwest Territories,23
Northwest Territories,2021-11-09,Northwest Territories,16
Northwest Territories,2021-11-10,Northwest Territories,26
Northwest Territories,2021-11-11,Northwest Territories,0
Northwest Territories,2021-11-12,Northwest Territories,50
Northwest Territories,2021-11-13,Northwest Territories,0
Northwest Territories,2021-11-14,Northwest Territories,0
Northwest Territories,2021-11-15,Northwest Territories,20
Northwest Territories,2021-11-16,Northwest Territories,7
Northwest Territories,2021-11-17,Northwest Territories,1
Northwest Territories,2021-11-18,Northwest Territories,3
Northwest Territories,2021-11-19,Northwest Territories,4
Northwest Territories,2021-11-20,Northwest Territories,0
Northwest Territories,2021-11-21,Northwest Territories,0
Northwest Territories,2021-11-22,Northwest Territories,8
Northwest Territories,2021-11-23,Northwest Territories,11
Northwest Territories,2021-11-24,Northwest Territories,2
Northwest Territories,2021-11-25,Northwest Territories,2
Northwest Territories,2021-11-26,Northwest Territories,0
Northwest Territories,2021-11-27,Northwest Territories,0
Northwest Territories,2021-11-28,Northwest Territories,0
Northwest Territories,2021-11-29,Northwest Territories,0
Northwest Territories,2021-11-30,Northwest Territories,1
Northwest Territories,2021-12-01,Northwest Territories,0
Northwest Territories,2021-12-02,Northwest Territories,8
Northwest Territories,2021-12-03,Northwest Territories,1
Northwest Territories,2021-12-04,Northwest Territories,0
Northwest Territories,2021-12-05,Northwest Territories,0
Northwest Territories,2021-12-06,Northwest Territories,0
Northwest Territories,2021-12-07,Northwest Territories,0
Northwest Territories,2021-12-08,Northwest Territories,1
Northwest Territories,2021-12-09,Northwest Territories,-1
Northwest Territories,2021-12-10,Northwest Territories,1
Northwest Territories,2021-12-11,Northwest Territories,0
Northwest Territories,2021-12-12,Northwest Territories,0
Northwest Territories,2021-12-13,Northwest Territories,1
Northwest Territories,2021-12-14,Northwest Territories,0
Northwest Territories,2021-12-15,Northwest Territories,5
Northwest Territories,2021-12-16,Northwest Territories,7
Northwest Territories,2021-12-17,Northwest Territories,-1
Northwest Territories,2021-12-18,Northwest Territories,0
Northwest Territories,2021-12-19,Northwest Territories,0
Northwest Territories,2021-12-20,Northwest Territories,0
Northwest Territories,2021-12-21,Northwest Territories,1
Northwest Territories,2021-12-22,Northwest Territories,0
Northwest Territories,2021-12-23,Northwest Territories,7
Northwest Territories,2021-12-24,Northwest Territories,0
Northwest Territories,2021-12-25,Northwest Territories,0
Northwest Territories,2021-12-26,Northwest Territories,0
Northwest Territories,2021-12-27,Northwest Territories,0
Northwest Territories,2021-12-28,Northwest Territories,0
Northwest Territories,2021-12-29,Northwest Territories,0
Northwest Territories,2021-12-30,Northwest Territories,97
Northwest Territories,2021-12-31,Northwest Territories,42
Northwest Territories,2022-01-01,Northwest Territories,0
Northwest Territories,2022-01-02,Northwest Territories,0
Northwest Territories,2022-01-03,Northwest Territories,0
Northwest Territories,2022-01-04,Northwest Territories,190
Northwest Territories,2022-01-05,Northwest Territories,76
Northwest Territories,2022-01-06,Northwest Territories,157
Northwest Territories,2022-01-07,Northwest Territories,149
Northwest Territories,2022-01-08,Northwest Territories,0
Northwest Territories,2022-01-09,Northwest Territories,0
Northwest Territories,2022-01-10,Northwest Territories,306
Northwest Territories,2022-01-11,Northwest Territories,215
Northwest Territories,2022-01-12,Northwest Territories,145
Northwest Territories,2022-01-13,Northwest Territories,120
Northwest Territories,2022-01-14,Northwest Territories,154
Northwest Territories,2022-01-15,Northwest Territories,0
Northwest Territories,2022-01-16,Northwest Territories,0
Northwest Territories,2022-01-17,Northwest Territories,314
Northwest Territories,2022-01-18,Northwest Territories,179
Northwest Territories,2022-01-19,Northwest Territories,138
Northwest Territories,2022-01-20,Northwest Territories,136
Northwest Territories,2022-01-21,Northwest Territories,172
Northwest Territories,2022-01-22,Northwest Territories,0
Northwest Territories,2022-01-23,Northwest Territories,0
Northwest Territories,2022-01-24,Northwest Territories,282
Northwest Territories,2022-01-25,Northwest Territories,158
Northwest Territories,2022-01-26,Northwest Territories,175
Northwest Territories,2022-01-27,Northwest Territories,151
Northwest Territories,2022-01-28,Northwest Territories,168
Northwest Territories,2022-01-29,Northwest Territories,0
Northwest Territories,2022-01-30,Northwest Territories,0
Northwest Territories,2022-01-31,Northwest Territories,251
Northwest Territories,2022-02-01,Northwest Territories,208
Northwest Territories,2022-02-02,Northwest Territories,148
