date,HR,cases,province
2020-09-19,Central East,0,Saskatchewan
2020-09-19,Central East,1,Saskatchewan
2020-09-19,Central East,0,Saskatchewan
2020-09-19,Central East,0,Saskatchewan
2020-09-19,Regina,5,Saskatchewan
2020-09-19,South West,0,Saskatchewan
2020-09-19,South West,0,Saskatchewan
2020-09-19,South Central,0,Saskatchewan
2020-09-19,South Central,2,Saskatchewan
2020-09-19,South East,0,Saskatchewan
2020-09-19,South East,0,Saskatchewan
2020-09-19,South East,0,Saskatchewan
2020-09-19,South East,0,Saskatchewan
2020-09-20,Far North West,0,Saskatchewan
2020-09-20,Far North West,0,Saskatchewan
2020-09-20,Far North Central,0,Saskatchewan
2020-09-20,Far North East,0,Saskatchewan
2020-09-20,Far North East,0,Saskatchewan
2020-09-20,North West,0,Saskatchewan
2020-09-20,North West,0,Saskatchewan
2020-09-20,North West,0,Saskatchewan
2020-09-20,North West,0,Saskatchewan
2020-09-20,North Central,0,Saskatchewan
2020-09-20,North Central,0,Saskatchewan
2020-09-20,North Central,0,Saskatchewan
2020-09-20,North East,0,Saskatchewan
2020-09-20,North East,0,Saskatchewan
2020-09-20,North East,0,Saskatchewan
2020-09-20,Saskatoon,7,Saskatchewan
2020-09-20,Central West,0,Saskatchewan
2020-09-20,Central West,0,Saskatchewan
2020-09-20,Central East,0,Saskatchewan
2020-09-20,Central East,0,Saskatchewan
2020-09-20,Central East,0,Saskatchewan
2020-09-20,Central East,0,Saskatchewan
2020-09-20,Central East,0,Saskatchewan
2020-09-20,Regina,10,Saskatchewan
2020-09-20,South West,0,Saskatchewan
2020-09-20,South West,0,Saskatchewan
2020-09-20,South Central,0,Saskatchewan
2020-09-20,South Central,0,Saskatchewan
2020-09-20,South East,0,Saskatchewan
2020-09-20,South East,0,Saskatchewan
2020-09-20,South East,0,Saskatchewan
2020-09-20,South East,2,Saskatchewan
2020-09-21,Far North West,0,Saskatchewan
2020-09-21,Far North West,0,Saskatchewan
2020-09-21,Far North Central,0,Saskatchewan
2020-09-21,Far North East,0,Saskatchewan
2020-09-21,Far North East,0,Saskatchewan
2020-09-21,North West,0,Saskatchewan
2020-09-21,North West,0,Saskatchewan
2020-09-21,North West,0,Saskatchewan
2020-09-21,North West,0,Saskatchewan
2020-09-21,North Central,0,Saskatchewan
2020-09-21,North Central,0,Saskatchewan
2020-09-21,North Central,0,Saskatchewan
2020-09-21,North East,0,Saskatchewan
2020-09-21,North East,0,Saskatchewan
2020-09-21,North East,0,Saskatchewan
2020-09-21,Saskatoon,5,Saskatchewan
2020-09-21,Central West,0,Saskatchewan
2020-09-21,Central West,0,Saskatchewan
2020-09-21,Central East,0,Saskatchewan
2020-09-21,Central East,0,Saskatchewan
2020-09-21,Central East,0,Saskatchewan
2020-09-21,Central East,0,Saskatchewan
2020-09-21,Central East,0,Saskatchewan
2020-09-21,Regina,1,Saskatchewan
2020-09-21,South West,0,Saskatchewan
2020-09-21,South West,0,Saskatchewan
2020-09-21,South Central,0,Saskatchewan
2020-09-21,South Central,0,Saskatchewan
2020-09-21,South East,0,Saskatchewan
2020-09-21,South East,0,Saskatchewan
2020-09-21,South East,0,Saskatchewan
2020-09-21,South East,1,Saskatchewan
2020-09-22,Far North West,0,Saskatchewan
2020-09-22,Far North West,0,Saskatchewan
2020-09-22,Far North Central,0,Saskatchewan
2020-09-22,Far North East,1,Saskatchewan
2020-09-22,Far North East,0,Saskatchewan
2020-09-22,North West,0,Saskatchewan
2020-09-22,North West,0,Saskatchewan
2020-09-22,North West,0,Saskatchewan
2020-09-22,North West,0,Saskatchewan
2020-09-22,North Central,0,Saskatchewan
2020-09-22,North Central,0,Saskatchewan
2020-09-22,North Central,0,Saskatchewan
2020-09-22,North East,0,Saskatchewan
2020-09-22,North East,0,Saskatchewan
2020-09-22,North East,0,Saskatchewan
2020-09-22,Saskatoon,6,Saskatchewan
2020-09-22,Central West,1,Saskatchewan
2020-09-22,Central West,0,Saskatchewan
2020-09-22,Central East,0,Saskatchewan
2020-09-22,Central East,0,Saskatchewan
2020-09-22,Central East,0,Saskatchewan
2020-09-22,Central East,0,Saskatchewan
2020-09-22,Central East,0,Saskatchewan
2020-09-22,Regina,2,Saskatchewan
2020-09-22,South West,0,Saskatchewan
2020-09-22,South West,0,Saskatchewan
2020-09-22,South Central,0,Saskatchewan
2020-09-22,South Central,0,Saskatchewan
2020-09-22,South East,0,Saskatchewan
2020-09-22,South East,0,Saskatchewan
2020-09-22,South East,0,Saskatchewan
2020-09-22,South East,0,Saskatchewan
2020-09-23,Far North West,0,Saskatchewan
2020-09-23,Far North West,0,Saskatchewan
2020-09-23,Far North Central,0,Saskatchewan
2020-09-23,Far North East,0,Saskatchewan
2020-09-23,Far North East,0,Saskatchewan
2020-09-23,North West,0,Saskatchewan
2020-09-23,North West,0,Saskatchewan
2020-09-23,North West,0,Saskatchewan
2020-09-23,North West,0,Saskatchewan
2020-09-23,North Central,0,Saskatchewan
2020-09-23,North Central,0,Saskatchewan
2020-09-23,North Central,0,Saskatchewan
2020-09-23,North East,0,Saskatchewan
2020-09-23,North East,0,Saskatchewan
2020-09-23,North East,0,Saskatchewan
2020-09-23,Saskatoon,2,Saskatchewan
2020-09-23,Central West,1,Saskatchewan
2020-09-23,Central West,0,Saskatchewan
2020-09-23,Central East,0,Saskatchewan
2020-09-23,Central East,0,Saskatchewan
2020-09-23,Central East,0,Saskatchewan
2020-09-23,Central East,0,Saskatchewan
2020-09-23,Central East,0,Saskatchewan
2020-09-23,Regina,3,Saskatchewan
2020-09-23,South West,0,Saskatchewan
2020-09-23,South West,0,Saskatchewan
2020-09-23,South Central,0,Saskatchewan
2020-09-23,South Central,0,Saskatchewan
2020-09-23,South East,0,Saskatchewan
2020-09-23,South East,0,Saskatchewan
2020-09-23,South East,0,Saskatchewan
2020-09-23,South East,0,Saskatchewan
2020-09-24,Far North West,0,Saskatchewan
2020-09-24,Far North West,0,Saskatchewan
2020-09-24,Far North Central,0,Saskatchewan
2020-09-24,Far North East,0,Saskatchewan
2020-09-24,Far North East,0,Saskatchewan
2020-09-24,North West,0,Saskatchewan
2020-09-24,North West,0,Saskatchewan
2020-09-24,North West,0,Saskatchewan
2020-09-24,North West,0,Saskatchewan
2020-09-24,North Central,0,Saskatchewan
2020-09-24,North Central,0,Saskatchewan
2020-09-24,North Central,0,Saskatchewan
2020-09-24,North East,0,Saskatchewan
2020-09-24,North East,0,Saskatchewan
2020-09-24,North East,0,Saskatchewan
2020-09-24,Saskatoon,2,Saskatchewan
2020-09-24,Central West,1,Saskatchewan
2020-09-24,Central West,0,Saskatchewan
2020-09-24,Central East,0,Saskatchewan
2020-09-24,Central East,0,Saskatchewan
2020-09-24,Central East,0,Saskatchewan
2020-09-24,Central East,0,Saskatchewan
2020-09-24,Central East,0,Saskatchewan
2020-09-24,Regina,1,Saskatchewan
2020-09-24,South West,0,Saskatchewan
2020-09-24,South West,0,Saskatchewan
2020-09-24,South Central,0,Saskatchewan
2020-09-24,South Central,1,Saskatchewan
2020-09-24,South East,0,Saskatchewan
2020-09-24,South East,0,Saskatchewan
2020-09-24,South East,0,Saskatchewan
2020-09-24,South East,0,Saskatchewan
2020-09-25,Far North West,0,Saskatchewan
2020-09-25,Far North West,0,Saskatchewan
2020-09-25,Far North Central,0,Saskatchewan
2020-09-25,Far North East,0,Saskatchewan
2020-09-25,Far North East,0,Saskatchewan
2020-09-25,North West,0,Saskatchewan
2020-09-25,North West,1,Saskatchewan
2020-09-25,North West,0,Saskatchewan
2020-09-25,North West,0,Saskatchewan
2020-09-25,North Central,0,Saskatchewan
2020-09-25,North Central,3,Saskatchewan
2020-09-25,North Central,0,Saskatchewan
2020-09-25,North East,0,Saskatchewan
2020-09-25,North East,0,Saskatchewan
2020-09-25,North East,0,Saskatchewan
2020-09-25,Saskatoon,3,Saskatchewan
2020-09-25,Central West,0,Saskatchewan
2020-09-25,Central West,0,Saskatchewan
2020-09-25,Central East,1,Saskatchewan
2020-09-25,Central East,0,Saskatchewan
2020-09-25,Central East,0,Saskatchewan
2020-09-25,Central East,0,Saskatchewan
2020-09-25,Central East,0,Saskatchewan
2020-09-25,Regina,1,Saskatchewan
2020-09-25,South West,0,Saskatchewan
2020-09-25,South West,0,Saskatchewan
2020-09-25,South Central,0,Saskatchewan
2020-09-25,South Central,0,Saskatchewan
2020-09-25,South East,0,Saskatchewan
2020-09-25,South East,1,Saskatchewan
2020-09-25,South East,0,Saskatchewan
2020-09-25,South East,0,Saskatchewan
2020-09-26,Far North West,0,Saskatchewan
2020-09-26,Far North West,0,Saskatchewan
2020-09-26,Far North Central,0,Saskatchewan
2020-09-26,Far North East,0,Saskatchewan
2020-09-26,Far North East,0,Saskatchewan
2020-09-26,North West,0,Saskatchewan
2020-09-26,North West,0,Saskatchewan
2020-09-26,North West,0,Saskatchewan
2020-09-26,North West,0,Saskatchewan
2020-09-26,North Central,0,Saskatchewan
2020-09-26,North Central,0,Saskatchewan
2020-09-26,North Central,0,Saskatchewan
2020-09-26,North East,0,Saskatchewan
2020-09-26,North East,0,Saskatchewan
2020-09-26,North East,0,Saskatchewan
2020-09-26,Saskatoon,15,Saskatchewan
2020-09-26,Central West,0,Saskatchewan
2020-09-26,Central West,0,Saskatchewan
2020-09-26,Central East,0,Saskatchewan
2020-09-26,Central East,0,Saskatchewan
2020-09-26,Central East,0,Saskatchewan
2020-09-26,Central East,2,Saskatchewan
2020-09-26,Central East,0,Saskatchewan
2020-09-26,Regina,2,Saskatchewan
2020-09-26,South West,0,Saskatchewan
2020-09-26,South West,0,Saskatchewan
2020-09-26,South Central,0,Saskatchewan
2020-09-26,South Central,0,Saskatchewan
2020-09-26,South East,0,Saskatchewan
2020-09-26,South East,0,Saskatchewan
2020-09-26,South East,0,Saskatchewan
2020-09-26,South East,0,Saskatchewan
2020-09-27,Far North West,0,Saskatchewan
2020-09-27,Far North West,0,Saskatchewan
2020-09-27,Far North Central,0,Saskatchewan
2020-09-27,Far North East,0,Saskatchewan
2020-09-27,Far North East,0,Saskatchewan
2020-09-27,North West,0,Saskatchewan
2020-09-27,North West,0,Saskatchewan
2020-09-27,North West,0,Saskatchewan
2020-09-27,North West,0,Saskatchewan
2020-09-27,North Central,0,Saskatchewan
2020-09-27,North Central,1,Saskatchewan
2020-09-27,North Central,0,Saskatchewan
2020-09-27,North East,0,Saskatchewan
2020-09-27,North East,0,Saskatchewan
2020-09-27,North East,0,Saskatchewan
2020-09-27,Saskatoon,1,Saskatchewan
2020-09-27,Central West,0,Saskatchewan
2020-09-27,Central West,0,Saskatchewan
2020-09-27,Central East,1,Saskatchewan
2020-09-27,Central East,0,Saskatchewan
2020-09-27,Central East,0,Saskatchewan
2020-09-27,Central East,7,Saskatchewan
2020-09-27,Central East,0,Saskatchewan
2020-09-27,Regina,4,Saskatchewan
2020-09-27,South West,0,Saskatchewan
2020-09-27,South West,0,Saskatchewan
2020-09-27,South Central,0,Saskatchewan
2020-09-27,South Central,0,Saskatchewan
2020-09-27,South East,0,Saskatchewan
2020-09-27,South East,0,Saskatchewan
2020-09-27,South East,0,Saskatchewan
2020-09-27,South East,0,Saskatchewan
2020-09-28,Far North West,1,Saskatchewan
2020-09-28,Far North West,0,Saskatchewan
2020-09-28,Far North Central,0,Saskatchewan
2020-09-28,Far North East,0,Saskatchewan
2020-09-28,Far North East,0,Saskatchewan
2020-09-28,North West,0,Saskatchewan
2020-09-28,North West,0,Saskatchewan
2020-09-28,North West,0,Saskatchewan
2020-09-28,North West,0,Saskatchewan
2020-09-28,North Central,0,Saskatchewan
2020-09-28,North Central,0,Saskatchewan
2020-09-28,North Central,0,Saskatchewan
2020-09-28,North East,0,Saskatchewan
2020-09-28,North East,0,Saskatchewan
2020-09-28,North East,0,Saskatchewan
2020-09-28,Saskatoon,3,Saskatchewan
2020-09-28,Central West,0,Saskatchewan
2020-09-28,Central West,0,Saskatchewan
2020-09-28,Central East,0,Saskatchewan
2020-09-28,Central East,0,Saskatchewan
2020-09-28,Central East,0,Saskatchewan
2020-09-28,Central East,3,Saskatchewan
2020-09-28,Central East,4,Saskatchewan
2020-09-28,Regina,3,Saskatchewan
2020-09-28,South West,0,Saskatchewan
2020-09-28,South West,0,Saskatchewan
2020-09-28,South Central,0,Saskatchewan
2020-09-28,South Central,0,Saskatchewan
2020-09-28,South East,0,Saskatchewan
2020-09-28,South East,0,Saskatchewan
2020-09-28,South East,0,Saskatchewan
2020-09-28,South East,0,Saskatchewan
2020-09-29,Far North West,0,Saskatchewan
2020-09-29,Far North West,0,Saskatchewan
2020-09-29,Far North Central,0,Saskatchewan
2020-09-29,Far North East,0,Saskatchewan
2020-09-29,Far North East,0,Saskatchewan
2020-09-29,North West,0,Saskatchewan
2020-09-29,North West,0,Saskatchewan
2020-09-29,North West,0,Saskatchewan
2020-09-29,North West,0,Saskatchewan
2020-09-29,North Central,0,Saskatchewan
2020-09-29,North Central,0,Saskatchewan
2020-09-29,North Central,0,Saskatchewan
2020-09-29,North East,0,Saskatchewan
2020-09-29,North East,0,Saskatchewan
2020-09-29,North East,0,Saskatchewan
2020-09-29,Saskatoon,0,Saskatchewan
2020-09-29,Central West,0,Saskatchewan
2020-09-29,Central West,0,Saskatchewan
2020-09-29,Central East,0,Saskatchewan
2020-09-29,Central East,0,Saskatchewan
2020-09-29,Central East,0,Saskatchewan
2020-09-29,Central East,0,Saskatchewan
2020-09-29,Central East,1,Saskatchewan
2020-09-29,Regina,6,Saskatchewan
2020-09-29,South West,0,Saskatchewan
2020-09-29,South West,0,Saskatchewan
2020-09-29,South Central,0,Saskatchewan
2020-09-29,South Central,0,Saskatchewan
2020-09-29,South East,0,Saskatchewan
2020-09-29,South East,0,Saskatchewan
2020-09-29,South East,0,Saskatchewan
2020-09-29,South East,0,Saskatchewan
2020-09-30,Far North West,0,Saskatchewan
2020-09-30,Far North West,0,Saskatchewan
2020-09-30,Far North Central,0,Saskatchewan
2020-09-30,Far North East,0,Saskatchewan
2020-09-30,Far North East,0,Saskatchewan
2020-09-30,North West,0,Saskatchewan
2020-09-30,North West,0,Saskatchewan
2020-09-30,North West,0,Saskatchewan
2020-09-30,North West,0,Saskatchewan
2020-09-30,North Central,0,Saskatchewan
2020-09-30,North Central,0,Saskatchewan
2020-09-30,North Central,0,Saskatchewan
2020-09-30,North East,0,Saskatchewan
2020-09-30,North East,0,Saskatchewan
2020-09-30,North East,1,Saskatchewan
2020-09-30,Saskatoon,8,Saskatchewan
2020-09-30,Central West,1,Saskatchewan
2020-09-30,Central West,0,Saskatchewan
2020-09-30,Central East,0,Saskatchewan
2020-09-30,Central East,0,Saskatchewan
2020-09-30,Central East,0,Saskatchewan
2020-09-30,Central East,2,Saskatchewan
2020-09-30,Central East,0,Saskatchewan
2020-09-30,Regina,2,Saskatchewan
2020-09-30,South West,0,Saskatchewan
2020-09-30,South West,0,Saskatchewan
2020-09-30,South Central,0,Saskatchewan
2020-09-30,South Central,0,Saskatchewan
2020-09-30,South East,0,Saskatchewan
2020-09-30,South East,0,Saskatchewan
2020-09-30,South East,0,Saskatchewan
2020-09-30,South East,0,Saskatchewan
2020-10-01,Far North West,0,Saskatchewan
2020-10-01,Far North West,0,Saskatchewan
2020-10-01,Far North Central,0,Saskatchewan
2020-10-01,Far North East,0,Saskatchewan
2020-10-01,Far North East,0,Saskatchewan
2020-10-01,North West,0,Saskatchewan
2020-10-01,North West,0,Saskatchewan
2020-10-01,North West,0,Saskatchewan
2020-10-01,North West,0,Saskatchewan
2020-10-01,North Central,1,Saskatchewan
2020-10-01,North Central,0,Saskatchewan
2020-10-01,North Central,0,Saskatchewan
2020-10-01,North East,0,Saskatchewan
2020-10-01,North East,1,Saskatchewan
2020-10-01,North East,0,Saskatchewan
2020-10-01,Saskatoon,0,Saskatchewan
2020-10-01,Central West,0,Saskatchewan
2020-10-01,Central West,0,Saskatchewan
2020-10-01,Central East,0,Saskatchewan
2020-10-01,Central East,0,Saskatchewan
2020-10-01,Central East,0,Saskatchewan
2020-10-01,Central East,3,Saskatchewan
2020-10-01,Central East,2,Saskatchewan
2020-10-01,Regina,4,Saskatchewan
2020-10-01,South West,0,Saskatchewan
2020-10-01,South West,2,Saskatchewan
2020-10-01,South Central,1,Saskatchewan
2020-10-01,South Central,0,Saskatchewan
2020-10-01,South East,0,Saskatchewan
2020-10-01,South East,0,Saskatchewan
2020-10-01,South East,0,Saskatchewan
2020-10-01,South East,0,Saskatchewan
2020-10-02,Far North West,0,Saskatchewan
2020-10-02,Far North West,0,Saskatchewan
2020-10-02,Far North Central,0,Saskatchewan
2020-10-02,Far North East,0,Saskatchewan
2020-10-02,Far North East,0,Saskatchewan
2020-10-02,North West,0,Saskatchewan
2020-10-02,North West,0,Saskatchewan
2020-10-02,North West,0,Saskatchewan
2020-10-02,North West,0,Saskatchewan
2020-10-02,North Central,1,Saskatchewan
2020-10-02,North Central,0,Saskatchewan
2020-10-02,North Central,0,Saskatchewan
2020-10-02,North East,0,Saskatchewan
2020-10-02,North East,0,Saskatchewan
2020-10-02,North East,1,Saskatchewan
2020-10-02,Saskatoon,6,Saskatchewan
2020-10-02,Central West,0,Saskatchewan
2020-10-02,Central West,0,Saskatchewan
2020-10-02,Central East,0,Saskatchewan
2020-10-02,Central East,0,Saskatchewan
2020-10-02,Central East,0,Saskatchewan
2020-10-02,Central East,3,Saskatchewan
2020-10-02,Central East,1,Saskatchewan
2020-10-02,Regina,0,Saskatchewan
2020-10-02,South West,0,Saskatchewan
2020-10-02,South West,0,Saskatchewan
2020-10-02,South Central,0,Saskatchewan
2020-10-02,South Central,1,Saskatchewan
2020-10-02,South East,0,Saskatchewan
2020-10-02,South East,0,Saskatchewan
2020-10-02,South East,0,Saskatchewan
2020-10-02,South East,0,Saskatchewan
2020-10-03,Far North West,0,Saskatchewan
2020-10-03,Far North West,0,Saskatchewan
2020-10-03,Far North Central,0,Saskatchewan
2020-10-03,Far North East,0,Saskatchewan
2020-10-03,Far North East,0,Saskatchewan
2020-10-03,North West,0,Saskatchewan
2020-10-03,North West,0,Saskatchewan
2020-10-03,North West,0,Saskatchewan
2020-10-03,North West,0,Saskatchewan
2020-10-03,North Central,0,Saskatchewan
2020-10-03,North Central,0,Saskatchewan
2020-10-03,North Central,0,Saskatchewan
2020-10-03,North East,0,Saskatchewan
2020-10-03,North East,0,Saskatchewan
2020-10-03,North East,0,Saskatchewan
2020-10-03,Saskatoon,3,Saskatchewan
2020-10-03,Central West,0,Saskatchewan
2020-10-03,Central West,0,Saskatchewan
2020-10-03,Central East,0,Saskatchewan
2020-10-03,Central East,0,Saskatchewan
2020-10-03,Central East,2,Saskatchewan
2020-10-03,Central East,1,Saskatchewan
2020-10-03,Central East,1,Saskatchewan
2020-10-03,Regina,2,Saskatchewan
2020-10-03,South West,1,Saskatchewan
2020-10-03,South West,0,Saskatchewan
2020-10-03,South Central,0,Saskatchewan
2020-10-03,South Central,2,Saskatchewan
2020-10-03,South East,0,Saskatchewan
2020-10-03,South East,0,Saskatchewan
2020-10-03,South East,0,Saskatchewan
2020-10-03,South East,2,Saskatchewan
2020-10-04,Far North West,0,Saskatchewan
2020-10-04,Far North West,0,Saskatchewan
2020-10-04,Far North Central,0,Saskatchewan
2020-10-04,Far North East,0,Saskatchewan
2020-10-04,Far North East,0,Saskatchewan
2020-10-04,North West,0,Saskatchewan
2020-10-04,North West,0,Saskatchewan
2020-10-04,North West,0,Saskatchewan
2020-10-04,North West,0,Saskatchewan
2020-10-04,North Central,0,Saskatchewan
2020-10-04,North Central,0,Saskatchewan
2020-10-04,North Central,0,Saskatchewan
2020-10-04,North East,0,Saskatchewan
2020-10-04,North East,0,Saskatchewan
2020-10-04,North East,0,Saskatchewan
2020-10-04,Saskatoon,1,Saskatchewan
2020-10-04,Central West,0,Saskatchewan
2020-10-04,Central West,0,Saskatchewan
2020-10-04,Central East,0,Saskatchewan
2020-10-04,Central East,0,Saskatchewan
2020-10-04,Central East,0,Saskatchewan
2020-10-04,Central East,1,Saskatchewan
2020-10-04,Central East,0,Saskatchewan
2020-10-04,Regina,1,Saskatchewan
2020-10-04,South West,0,Saskatchewan
2020-10-04,South West,0,Saskatchewan
2020-10-04,South Central,0,Saskatchewan
2020-10-04,South Central,0,Saskatchewan
2020-10-04,South East,0,Saskatchewan
2020-10-04,South East,1,Saskatchewan
2020-10-04,South East,0,Saskatchewan
2020-10-04,South East,1,Saskatchewan
2020-10-05,Far North West,0,Saskatchewan
2020-10-05,Far North West,0,Saskatchewan
2020-10-05,Far North Central,0,Saskatchewan
2020-10-05,Far North East,0,Saskatchewan
2020-10-05,Far North East,0,Saskatchewan
2020-10-05,North West,0,Saskatchewan
2020-10-05,North West,0,Saskatchewan
2020-10-05,North West,0,Saskatchewan
2020-10-05,North West,0,Saskatchewan
2020-10-05,North Central,0,Saskatchewan
2020-10-05,North Central,0,Saskatchewan
2020-10-05,North Central,0,Saskatchewan
2020-10-05,North East,0,Saskatchewan
2020-10-05,North East,0,Saskatchewan
2020-10-05,North East,0,Saskatchewan
2020-10-05,Saskatoon,1,Saskatchewan
2020-10-05,Central West,0,Saskatchewan
2020-10-05,Central West,0,Saskatchewan
2020-10-05,Central East,0,Saskatchewan
2020-10-05,Central East,0,Saskatchewan
2020-10-05,Central East,0,Saskatchewan
2020-10-05,Central East,4,Saskatchewan
2020-10-05,Central East,1,Saskatchewan
2020-10-05,Regina,1,Saskatchewan
2020-10-05,South West,0,Saskatchewan
2020-10-05,South West,0,Saskatchewan
2020-10-05,South Central,0,Saskatchewan
2020-10-05,South Central,1,Saskatchewan
2020-10-05,South East,0,Saskatchewan
2020-10-05,South East,0,Saskatchewan
2020-10-05,South East,0,Saskatchewan
2020-10-05,South East,1,Saskatchewan
2020-10-06,Far North West,0,Saskatchewan
2020-10-06,Far North West,1,Saskatchewan
2020-10-06,Far North Central,0,Saskatchewan
2020-10-06,Far North East,0,Saskatchewan
2020-10-06,Far North East,0,Saskatchewan
2020-10-06,North West,0,Saskatchewan
2020-10-06,North West,0,Saskatchewan
2020-10-06,North West,0,Saskatchewan
2020-10-06,North West,0,Saskatchewan
2020-10-06,North Central,1,Saskatchewan
2020-10-06,North Central,0,Saskatchewan
2020-10-06,North Central,0,Saskatchewan
2020-10-06,North East,0,Saskatchewan
2020-10-06,North East,0,Saskatchewan
2020-10-06,North East,0,Saskatchewan
2020-10-06,Saskatoon,6,Saskatchewan
2020-10-06,Central West,0,Saskatchewan
2020-10-06,Central West,0,Saskatchewan
2020-10-06,Central East,0,Saskatchewan
2020-10-06,Central East,0,Saskatchewan
2020-10-06,Central East,1,Saskatchewan
2020-10-06,Central East,2,Saskatchewan
2020-10-06,Central East,0,Saskatchewan
2020-10-06,Regina,2,Saskatchewan
2020-10-06,South West,0,Saskatchewan
2020-10-06,South West,0,Saskatchewan
2020-10-06,South Central,0,Saskatchewan
2020-10-06,South Central,0,Saskatchewan
2020-10-06,South East,0,Saskatchewan
2020-10-06,South East,0,Saskatchewan
2020-10-06,South East,0,Saskatchewan
2020-10-06,South East,2,Saskatchewan
2020-10-07,Far North West,0,Saskatchewan
2020-10-07,Far North West,0,Saskatchewan
2020-10-07,Far North Central,0,Saskatchewan
2020-10-07,Far North East,0,Saskatchewan
2020-10-07,Far North East,0,Saskatchewan
2020-10-07,North West,0,Saskatchewan
2020-10-07,North West,0,Saskatchewan
2020-10-07,North West,0,Saskatchewan
2020-10-07,North West,0,Saskatchewan
2020-10-07,North Central,0,Saskatchewan
2020-10-07,North Central,0,Saskatchewan
2020-10-07,North Central,0,Saskatchewan
2020-10-07,North East,0,Saskatchewan
2020-10-07,North East,0,Saskatchewan
2020-10-07,North East,0,Saskatchewan
2020-10-07,Saskatoon,4,Saskatchewan
2020-10-07,Central West,1,Saskatchewan
2020-10-07,Central West,0,Saskatchewan
2020-10-07,Central East,0,Saskatchewan
2020-10-07,Central East,0,Saskatchewan
2020-10-07,Central East,0,Saskatchewan
2020-10-07,Central East,1,Saskatchewan
2020-10-07,Central East,0,Saskatchewan
2020-10-07,Regina,3,Saskatchewan
2020-10-07,South West,0,Saskatchewan
2020-10-07,South West,0,Saskatchewan
2020-10-07,South Central,0,Saskatchewan
2020-10-07,South Central,0,Saskatchewan
2020-10-07,South East,0,Saskatchewan
2020-10-07,South East,0,Saskatchewan
2020-10-07,South East,0,Saskatchewan
2020-10-07,South East,1,Saskatchewan
2020-10-08,Far North West,3,Saskatchewan
2020-10-08,Far North West,0,Saskatchewan
2020-10-08,Far North Central,0,Saskatchewan
2020-10-08,Far North East,2,Saskatchewan
2020-10-08,Far North East,0,Saskatchewan
2020-10-08,North West,1,Saskatchewan
2020-10-08,North West,0,Saskatchewan
2020-10-08,North West,0,Saskatchewan
2020-10-08,North West,0,Saskatchewan
2020-10-08,North Central,0,Saskatchewan
2020-10-08,North Central,1,Saskatchewan
2020-10-08,North Central,1,Saskatchewan
2020-10-08,North East,0,Saskatchewan
2020-10-08,North East,0,Saskatchewan
2020-10-08,North East,0,Saskatchewan
2020-10-08,Saskatoon,6,Saskatchewan
2020-10-08,Central West,0,Saskatchewan
2020-10-08,Central West,0,Saskatchewan
2020-10-08,Central East,0,Saskatchewan
2020-10-08,Central East,0,Saskatchewan
2020-10-08,Central East,0,Saskatchewan
2020-10-08,Central East,0,Saskatchewan
2020-10-08,Central East,2,Saskatchewan
2020-10-08,Regina,1,Saskatchewan
2020-10-08,South West,0,Saskatchewan
2020-10-08,South West,0,Saskatchewan
2020-10-08,South Central,0,Saskatchewan
2020-10-08,South Central,0,Saskatchewan
2020-10-08,South East,0,Saskatchewan
2020-10-08,South East,0,Saskatchewan
2020-10-08,South East,0,Saskatchewan
2020-10-08,South East,1,Saskatchewan
2020-10-09,Far North West,0,Saskatchewan
2020-10-09,Far North West,0,Saskatchewan
2020-10-09,Far North Central,0,Saskatchewan
2020-10-09,Far North East,2,Saskatchewan
2020-10-09,Far North East,0,Saskatchewan
2020-10-09,North West,0,Saskatchewan
2020-10-09,North West,0,Saskatchewan
2020-10-09,North West,0,Saskatchewan
2020-10-09,North West,0,Saskatchewan
2020-10-09,North Central,2,Saskatchewan
2020-10-09,North Central,2,Saskatchewan
2020-10-09,North Central,0,Saskatchewan
2020-10-09,North East,0,Saskatchewan
2020-10-09,North East,0,Saskatchewan
2020-10-09,North East,0,Saskatchewan
2020-10-09,Saskatoon,5,Saskatchewan
2020-10-09,Central West,3,Saskatchewan
2020-10-09,Central West,0,Saskatchewan
2020-10-09,Central East,0,Saskatchewan
2020-10-09,Central East,1,Saskatchewan
2020-10-09,Central East,0,Saskatchewan
2020-10-09,Central East,3,Saskatchewan
2020-10-09,Central East,0,Saskatchewan
2020-10-09,Regina,2,Saskatchewan
2020-10-09,South West,0,Saskatchewan
2020-10-09,South West,0,Saskatchewan
2020-10-09,South Central,0,Saskatchewan
2020-10-09,South Central,2,Saskatchewan
2020-10-09,South East,0,Saskatchewan
2020-10-09,South East,0,Saskatchewan
2020-10-09,South East,0,Saskatchewan
2020-10-09,South East,0,Saskatchewan
2020-10-10,Far North West,0,Saskatchewan
2020-10-10,Far North West,0,Saskatchewan
2020-10-10,Far North Central,0,Saskatchewan
2020-10-10,Far North East,4,Saskatchewan
2020-10-10,Far North East,0,Saskatchewan
2020-10-10,North West,0,Saskatchewan
2020-10-10,North West,0,Saskatchewan
2020-10-10,North West,1,Saskatchewan
2020-10-10,North West,0,Saskatchewan
2020-10-10,North Central,3,Saskatchewan
2020-10-10,North Central,3,Saskatchewan
2020-10-10,North Central,1,Saskatchewan
2020-10-10,North East,0,Saskatchewan
2020-10-10,North East,0,Saskatchewan
2020-10-10,North East,1,Saskatchewan
2020-10-10,Saskatoon,3,Saskatchewan
2020-10-10,Central West,1,Saskatchewan
