cases,cumulative_cases,date_report,health_region,province
0,46,2020-03-30,Central,Alberta
5,51,2020-03-31,Central,Alberta
6,57,2020-04-01,Central,Alberta
2,59,2020-04-02,Central,Alberta
3,62,2020-04-03,Central,Alberta
3,65,2020-04-04,Central,Alberta
1,66,2020-04-05,Central,Alberta
0,66,2020-04-06,Central,Alberta
0,66,2020-04-07,Central,Alberta
6,72,2020-04-08,Central,Alberta
0,72,2020-04-09,Central,Alberta
0,72,2020-04-10,Central,Alberta
0,72,2020-04-11,Central,Alberta
0,72,2020-04-12,Central,Alberta
2,74,2020-04-13,Central,Alberta
0,74,2020-04-14,Central,Alberta
1,75,2020-04-15,Central,Alberta
0,75,2020-04-16,Central,Alberta
1,76,2020-04-17,Central,Alberta
0,76,2020-04-18,Central,Alberta
0,76,2020-04-19,Central,Alberta
1,77,2020-04-20,Central,Alberta
0,77,2020-04-21,Central,Alberta
2,79,2020-04-22,Central,Alberta
1,80,2020-04-23,Central,Alberta
2,82,2020-04-24,Central,Alberta
1,83,2020-04-25,Central,Alberta
0,83,2020-04-26,Central,Alberta
1,84,2020-04-27,Central,Alberta
0,84,2020-04-28,Central,Alberta
0,84,2020-04-29,Central,Alberta
1,85,2020-04-30,Central,Alberta
2,87,2020-05-01,Central,Alberta
0,87,2020-05-02,Central,Alberta
0,87,2020-05-03,Central,Alberta
0,87,2020-05-04,Central,Alberta
0,87,2020-05-05,Central,Alberta
0,87,2020-05-06,Central,Alberta
0,87,2020-05-07,Central,Alberta
0,87,2020-05-08,Central,Alberta
0,87,2020-05-09,Central,Alberta
0,87,2020-05-10,Central,Alberta
0,87,2020-05-11,Central,Alberta
0,87,2020-05-12,Central,Alberta
0,87,2020-05-13,Central,Alberta
0,87,2020-05-14,Central,Alberta
0,87,2020-05-15,Central,Alberta
0,87,2020-05-16,Central,Alberta
0,87,2020-05-17,Central,Alberta
0,87,2020-05-18,Central,Alberta
0,87,2020-05-19,Central,Alberta
0,87,2020-05-20,Central,Alberta
0,87,2020-05-21,Central,Alberta
0,87,2020-05-22,Central,Alberta
0,87,2020-05-23,Central,Alberta
0,87,2020-05-24,Central,Alberta
0,87,2020-05-25,Central,Alberta
0,87,2020-05-26,Central,Alberta
0,87,2020-05-27,Central,Alberta
0,87,2020-05-28,Central,Alberta
0,87,2020-05-29,Central,Alberta
0,87,2020-05-30,Central,Alberta
0,87,2020-05-31,Central,Alberta
0,87,2020-06-01,Central,Alberta
0,87,2020-06-02,Central,Alberta
0,87,2020-06-03,Central,Alberta
0,87,2020-06-04,Central,Alberta
0,87,2020-06-05,Central,Alberta
0,87,2020-06-06,Central,Alberta
0,87,2020-06-07,Central,Alberta
0,87,2020-06-08,Central,Alberta
0,87,2020-06-09,Central,Alberta
1,88,2020-06-10,Central,Alberta
0,88,2020-06-11,Central,Alberta
0,88,2020-06-12,Central,Alberta
0,88,2020-06-13,Central,Alberta
0,88,2020-06-14,Central,Alberta
0,88,2020-06-15,Central,Alberta
0,88,2020-06-16,Central,Alberta
0,88,2020-06-17,Central,Alberta
0,88,2020-06-18,Central,Alberta
1,89,2020-06-19,Central,Alberta
0,89,2020-06-20,Central,Alberta
0,89,2020-06-21,Central,Alberta
0,89,2020-06-22,Central,Alberta
0,89,2020-06-23,Central,Alberta
0,89,2020-06-24,Central,Alberta
1,90,2020-06-25,Central,Alberta
0,90,2020-06-26,Central,Alberta
0,90,2020-06-27,Central,Alberta
1,91,2020-06-28,Central,Alberta
1,92,2020-06-29,Central,Alberta
0,92,2020-06-30,Central,Alberta
0,92,2020-07-01,Central,Alberta
0,92,2020-07-02,Central,Alberta
0,92,2020-07-03,Central,Alberta
0,92,2020-07-04,Central,Alberta
0,92,2020-07-05,Central,Alberta
1,93,2020-07-06,Central,Alberta
0,93,2020-07-07,Central,Alberta
3,96,2020-07-08,Central,Alberta
5,101,2020-07-09,Central,Alberta
3,104,2020-07-10,Central,Alberta
0,104,2020-07-11,Central,Alberta
0,104,2020-07-12,Central,Alberta
23,127,2020-07-13,Central,Alberta
14,141,2020-07-14,Central,Alberta
13,154,2020-07-15,Central,Alberta
14,168,2020-07-16,Central,Alberta
19,187,2020-07-17,Central,Alberta
0,187,2020-07-18,Central,Alberta
0,187,2020-07-19,Central,Alberta
43,230,2020-07-20,Central,Alberta
18,248,2020-07-21,Central,Alberta
18,266,2020-07-22,Central,Alberta
16,282,2020-07-23,Central,Alberta
14,296,2020-07-24,Central,Alberta
0,296,2020-07-25,Central,Alberta
0,296,2020-07-26,Central,Alberta
23,319,2020-07-27,Central,Alberta
10,329,2020-07-28,Central,Alberta
28,357,2020-07-29,Central,Alberta
40,397,2020-07-30,Central,Alberta
56,453,2020-07-31,Central,Alberta
0,453,2020-08-01,Central,Alberta
0,453,2020-08-02,Central,Alberta
0,453,2020-08-03,Central,Alberta
28,481,2020-08-04,Central,Alberta
1,482,2020-08-05,Central,Alberta
4,486,2020-08-06,Central,Alberta
41,527,2020-08-07,Central,Alberta
0,527,2020-08-08,Central,Alberta
0,527,2020-08-09,Central,Alberta
15,542,2020-08-10,Central,Alberta
3,545,2020-08-11,Central,Alberta
0,545,2020-08-12,Central,Alberta
0,545,2020-08-13,Central,Alberta
1,546,2020-08-14,Central,Alberta
0,546,2020-08-15,Central,Alberta
0,546,2020-08-16,Central,Alberta
14,560,2020-08-17,Central,Alberta
3,563,2020-08-18,Central,Alberta
1,564,2020-08-19,Central,Alberta
1,565,2020-08-20,Central,Alberta
2,567,2020-08-21,Central,Alberta
0,567,2020-08-22,Central,Alberta
0,567,2020-08-23,Central,Alberta
2,569,2020-08-24,Central,Alberta
1,570,2020-08-25,Central,Alberta
2,572,2020-08-26,Central,Alberta
2,574,2020-08-27,Central,Alberta
2,576,2020-08-28,Central,Alberta
0,576,2020-08-29,Central,Alberta
0,576,2020-08-30,Central,Alberta
12,588,2020-08-31,Central,Alberta
2,590,2020-09-01,Central,Alberta
7,597,2020-09-02,Central,Alberta
10,607,2020-09-03,Central,Alberta
4,611,2020-09-04,Central,Alberta
0,611,2020-09-05,Central,Alberta
0,611,2020-09-06,Central,Alberta
0,611,2020-09-07,Central,Alberta
17,628,2020-09-08,Central,Alberta
0,628,2020-09-09,Central,Alberta
1,629,2020-09-10,Central,Alberta
2,631,2020-09-11,Central,Alberta
0,631,2020-09-12,Central,Alberta
0,631,2020-09-13,Central,Alberta
15,646,2020-09-14,Central,Alberta
2,648,2020-09-15,Central,Alberta
1,649,2020-09-16,Central,Alberta
0,649,2020-09-17,Central,Alberta
1,650,2020-09-18,Central,Alberta
0,650,2020-09-19,Central,Alberta
0,650,2020-09-20,Central,Alberta
6,656,2020-09-21,Central,Alberta
3,659,2020-09-22,Central,Alberta
0,659,2020-09-23,Central,Alberta
2,661,2020-09-24,Central,Alberta
1,662,2020-09-25,Central,Alberta
0,662,2020-09-26,Central,Alberta
0,662,2020-09-27,Central,Alberta
4,666,2020-09-28,Central,Alberta
3,669,2020-09-29,Central,Alberta
0,669,2020-09-30,Central,Alberta
3,672,2020-10-01,Central,Alberta
1,673,2020-10-02,Central,Alberta
0,673,2020-10-03,Central,Alberta
0,673,2020-10-04,Central,Alberta
11,684,2020-10-05,Central,Alberta
5,689,2020-10-06,Central,Alberta
5,694,2020-10-07,Central,Alberta
12,706,2020-10-08,Central,Alberta
11,717,2020-10-09,Central,Alberta
0,717,2020-10-10,Central,Alberta
0,717,2020-10-11,Central,Alberta
0,717,2020-10-12,Central,Alberta
67,784,2020-10-13,Central,Alberta
5,789,2020-10-14,Central,Alberta
10,799,2020-10-15,Central,Alberta
21,820,2020-10-16,Central,Alberta
0,820,2020-10-17,Central,Alberta
0,820,2020-10-18,Central,Alberta
29,849,2020-10-19,Central,Alberta
8,857,2020-10-20,Central,Alberta
6,863,2020-10-21,Central,Alberta
9,872,2020-10-22,Central,Alberta
20,892,2020-10-23,Central,Alberta
0,892,2020-10-24,Central,Alberta
0,892,2020-10-25,Central,Alberta
61,953,2020-10-26,Central,Alberta
8,961,2020-10-27,Central,Alberta
11,972,2020-10-28,Central,Alberta
14,986,2020-10-29,Central,Alberta
35,1021,2020-10-30,Central,Alberta
0,1021,2020-10-31,Central,Alberta
0,1021,2020-11-01,Central,Alberta
0,1021,2020-11-02,Central,Alberta
91,1112,2020-11-03,Central,Alberta
11,1123,2020-11-04,Central,Alberta
0,1123,2020-11-05,Central,Alberta
54,1177,2020-11-06,Central,Alberta
0,1177,2020-11-07,Central,Alberta
0,1177,2020-11-08,Central,Alberta
112,1289,2020-11-09,Central,Alberta
5,1294,2020-11-10,Central,Alberta
0,1294,2020-11-11,Central,Alberta
81,1375,2020-11-12,Central,Alberta
40,1415,2020-11-13,Central,Alberta
0,1415,2020-11-14,Central,Alberta
0,1415,2020-11-15,Central,Alberta
141,1556,2020-11-16,Central,Alberta
19,1575,2020-11-17,Central,Alberta
41,1616,2020-11-18,Central,Alberta
90,1706,2020-11-19,Central,Alberta
94,1800,2020-11-20,Central,Alberta
68,1868,2020-11-21,Central,Alberta
131,1999,2020-11-22,Central,Alberta
111,2110,2020-11-23,Central,Alberta
65,2175,2020-11-24,Central,Alberta
87,2262,2020-11-25,Central,Alberta
117,2379,2020-11-26,Central,Alberta
67,2446,2020-11-27,Central,Alberta
101,2547,2020-11-28,Central,Alberta
131,2678,2020-11-29,Central,Alberta
190,2868,2020-11-30,Central,Alberta
97,2965,2020-12-01,Central,Alberta
63,3028,2020-12-02,Central,Alberta
117,3145,2020-12-03,Central,Alberta
120,3265,2020-12-04,Central,Alberta
181,3446,2020-12-05,Central,Alberta
115,3561,2020-12-06,Central,Alberta
144,3705,2020-12-07,Central,Alberta
176,3881,2020-12-08,Central,Alberta
99,3980,2020-12-09,Central,Alberta
113,4093,2020-12-10,Central,Alberta
154,4247,2020-12-11,Central,Alberta
130,4377,2020-12-12,Central,Alberta
141,4518,2020-12-13,Central,Alberta
106,4624,2020-12-14,Central,Alberta
87,4711,2020-12-15,Central,Alberta
102,4813,2020-12-16,Central,Alberta
127,4940,2020-12-17,Central,Alberta
132,5072,2020-12-18,Central,Alberta
132,5204,2020-12-19,Central,Alberta
126,5330,2020-12-20,Central,Alberta
126,5456,2020-12-21,Central,Alberta
110,5566,2020-12-22,Central,Alberta
103,5669,2020-12-23,Central,Alberta
0,5669,2020-12-24,Central,Alberta
0,5669,2020-12-25,Central,Alberta
0,5669,2020-12-26,Central,Alberta
0,5669,2020-12-27,Central,Alberta
562,6231,2020-12-28,Central,Alberta
128,6359,2020-12-29,Central,Alberta
107,6466,2020-12-30,Central,Alberta
0,6466,2020-12-31,Central,Alberta
0,6466,2021-01-01,Central,Alberta
0,6466,2021-01-02,Central,Alberta
0,6466,2021-01-03,Central,Alberta
603,7069,2021-01-04,Central,Alberta
73,7142,2021-01-05,Central,Alberta
124,7266,2021-01-06,Central,Alberta
98,7364,2021-01-07,Central,Alberta
143,7507,2021-01-08,Central,Alberta
129,7636,2021-01-09,Central,Alberta
88,7724,2021-01-10,Central,Alberta
73,7797,2021-01-11,Central,Alberta
37,7834,2021-01-12,Central,Alberta
62,7896,2021-01-13,Central,Alberta
64,7960,2021-01-14,Central,Alberta
102,8062,2021-01-15,Central,Alberta
71,8133,2021-01-16,Central,Alberta
76,8209,2021-01-17,Central,Alberta
33,8242,2021-01-18,Central,Alberta
40,8282,2021-01-19,Central,Alberta
48,8330,2021-01-20,Central,Alberta
87,8417,2021-01-21,Central,Alberta
32,8449,2021-01-22,Central,Alberta
37,8486,2021-01-23,Central,Alberta
58,8544,2021-01-24,Central,Alberta
41,8585,2021-01-25,Central,Alberta
26,8611,2021-01-26,Central,Alberta
61,8672,2021-01-27,Central,Alberta
38,8710,2021-01-28,Central,Alberta
67,8777,2021-01-29,Central,Alberta
37,8814,2021-01-30,Central,Alberta
62,8876,2021-01-31,Central,Alberta
63,8939,2021-02-01,Central,Alberta
31,8970,2021-02-02,Central,Alberta
31,9001,2021-02-03,Central,Alberta
51,9052,2021-02-04,Central,Alberta
34,9086,2021-02-05,Central,Alberta
62,9148,2021-02-06,Central,Alberta
66,9214,2021-02-07,Central,Alberta
33,9247,2021-02-08,Central,Alberta
33,9280,2021-02-09,Central,Alberta
49,9329,2021-02-10,Central,Alberta
52,9381,2021-02-11,Central,Alberta
41,9422,2021-02-12,Central,Alberta
43,9465,2021-02-13,Central,Alberta
54,9519,2021-02-14,Central,Alberta
47,9566,2021-02-15,Central,Alberta
25,9591,2021-02-16,Central,Alberta
51,9642,2021-02-17,Central,Alberta
72,9714,2021-02-18,Central,Alberta
75,9789,2021-02-19,Central,Alberta
69,9858,2021-02-20,Central,Alberta
39,9897,2021-02-21,Central,Alberta
29,9926,2021-02-22,Central,Alberta
32,9958,2021-02-23,Central,Alberta
67,10025,2021-02-24,Central,Alberta
46,10071,2021-02-25,Central,Alberta
46,10117,2021-02-26,Central,Alberta
33,10150,2021-02-27,Central,Alberta
17,10167,2021-02-28,Central,Alberta
31,10198,2021-03-01,Central,Alberta
21,10219,2021-03-02,Central,Alberta
35,10254,2021-03-03,Central,Alberta
23,10277,2021-03-04,Central,Alberta
56,10333,2021-03-05,Central,Alberta
32,10365,2021-03-06,Central,Alberta
0,10365,2021-03-07,Central,Alberta
41,10406,2021-03-08,Central,Alberta
22,10428,2021-03-09,Central,Alberta
55,10483,2021-03-10,Central,Alberta
43,10526,2021-03-11,Central,Alberta
37,10563,2021-03-12,Central,Alberta
62,10625,2021-03-13,Central,Alberta
37,10662,2021-03-14,Central,Alberta
25,10687,2021-03-15,Central,Alberta
15,10702,2021-03-16,Central,Alberta
50,10752,2021-03-17,Central,Alberta
48,10800,2021-03-18,Central,Alberta
94,10894,2021-03-19,Central,Alberta
48,10942,2021-03-20,Central,Alberta
59,11001,2021-03-21,Central,Alberta
33,11034,2021-03-22,Central,Alberta
37,11071,2021-03-23,Central,Alberta
48,11119,2021-03-24,Central,Alberta
91,11210,2021-03-25,Central,Alberta
79,11289,2021-03-26,Central,Alberta
52,11341,2021-03-27,Central,Alberta
55,11396,2021-03-28,Central,Alberta
45,11441,2021-03-29,Central,Alberta
28,11469,2021-03-30,Central,Alberta
79,11548,2021-03-31,Central,Alberta
81,11629,2021-04-01,Central,Alberta
0,11629,2021-04-02,Central,Alberta
0,11629,2021-04-03,Central,Alberta
0,11629,2021-04-04,Central,Alberta
303,11932,2021-04-05,Central,Alberta
75,12007,2021-04-06,Central,Alberta
126,12133,2021-04-07,Central,Alberta
92,12225,2021-04-08,Central,Alberta
161,12386,2021-04-09,Central,Alberta
135,12521,2021-04-10,Central,Alberta
139,12660,2021-04-11,Central,Alberta
114,12774,2021-04-12,Central,Alberta
116,12890,2021-04-13,Central,Alberta
157,13047,2021-04-14,Central,Alberta
189,13236,2021-04-15,Central,Alberta
220,13456,2021-04-16,Central,Alberta
156,13612,2021-04-17,Central,Alberta
192,13804,2021-04-18,Central,Alberta
141,13945,2021-04-19,Central,Alberta
111,14056,2021-04-20,Central,Alberta
0,14056,2021-04-21,Central,Alberta
352,14408,2021-04-22,Central,Alberta
166,14574,2021-04-23,Central,Alberta
210,14784,2021-04-24,Central,Alberta
163,14947,2021-04-25,Central,Alberta
287,15234,2021-04-26,Central,Alberta
156,15390,2021-04-27,Central,Alberta
159,15549,2021-04-28,Central,Alberta
276,15825,2021-04-29,Central,Alberta
214,16039,2021-04-30,Central,Alberta
310,16349,2021-05-01,Central,Alberta
284,16633,2021-05-02,Central,Alberta
263,16896,2021-05-03,Central,Alberta
212,17108,2021-05-04,Central,Alberta
212,17320,2021-05-05,Central,Alberta
187,17507,2021-05-06,Central,Alberta
198,17705,2021-05-07,Central,Alberta
239,17944,2021-05-08,Central,Alberta
149,18093,2021-05-09,Central,Alberta
145,18238,2021-05-10,Central,Alberta
161,18399,2021-05-11,Central,Alberta
207,18606,2021-05-12,Central,Alberta
147,18753,2021-05-13,Central,Alberta
122,18875,2021-05-14,Central,Alberta
159,19034,2021-05-15,Central,Alberta
124,19158,2021-05-16,Central,Alberta
86,19244,2021-05-17,Central,Alberta
100,19344,2021-05-18,Central,Alberta
108,19452,2021-05-19,Central,Alberta
67,19519,2021-05-20,Central,Alberta
94,19613,2021-05-21,Central,Alberta
71,19684,2021-05-22,Central,Alberta
74,19758,2021-05-23,Central,Alberta
62,19820,2021-05-24,Central,Alberta
39,19859,2021-05-25,Central,Alberta
48,19907,2021-05-26,Central,Alberta
72,19979,2021-05-27,Central,Alberta
82,20061,2021-05-28,Central,Alberta
65,20126,2021-05-29,Central,Alberta
61,20187,2021-05-30,Central,Alberta
34,20221,2021-05-31,Central,Alberta
24,20245,2021-06-01,Central,Alberta
52,20297,2021-06-02,Central,Alberta
38,20335,2021-06-03,Central,Alberta
43,20378,2021-06-04,Central,Alberta
45,20423,2021-06-05,Central,Alberta
29,20452,2021-06-06,Central,Alberta
12,20464,2021-06-07,Central,Alberta
19,20483,2021-06-08,Central,Alberta
48,20531,2021-06-09,Central,Alberta
26,20557,2021-06-10,Central,Alberta
23,20580,2021-06-11,Central,Alberta
15,20595,2021-06-12,Central,Alberta
14,20609,2021-06-13,Central,Alberta
8,20617,2021-06-14,Central,Alberta
17,20634,2021-06-15,Central,Alberta
23,20657,2021-06-16,Central,Alberta
30,20687,2021-06-17,Central,Alberta
7,20694,2021-06-18,Central,Alberta
17,20711,2021-06-19,Central,Alberta
7,20718,2021-06-20,Central,Alberta
12,20730,2021-06-21,Central,Alberta
10,20740,2021-06-22,Central,Alberta
24,20764,2021-06-23,Central,Alberta
7,20771,2021-06-24,Central,Alberta
0,20771,2021-06-25,Central,Alberta
0,20771,2021-06-26,Central,Alberta
0,20771,2021-06-27,Central,Alberta
-1,20770,2021-06-28,Central,Alberta
11,20781,2021-06-29,Central,Alberta
17,20798,2021-06-30,Central,Alberta
0,20798,2021-07-01,Central,Alberta
18,20816,2021-07-02,Central,Alberta
0,20816,2021-07-03,Central,Alberta
0,20816,2021-07-04,Central,Alberta
9,20825,2021-07-05,Central,Alberta
0,20825,2021-07-06,Central,Alberta
-1,20824,2021-07-07,Central,Alberta
-6,20818,2021-07-08,Central,Alberta
8,20826,2021-07-09,Central,Alberta
0,20826,2021-07-10,Central,Alberta
0,20826,2021-07-11,Central,Alberta
8,20834,2021-07-12,Central,Alberta
2,20836,2021-07-13,Central,Alberta
7,20843,2021-07-14,Central,Alberta
9,20852,2021-07-15,Central,Alberta
4,20856,2021-07-16,Central,Alberta
0,20856,2021-07-17,Central,Alberta
0,20856,2021-07-18,Central,Alberta
14,20870,2021-07-19,Central,Alberta
8,20878,2021-07-20,Central,Alberta
4,20882,2021-07-21,Central,Alberta
6,20888,2021-07-22,Central,Alberta
-2,20886,2021-07-23,Central,Alberta
0,20886,2021-07-24,Central,Alberta
0,20886,2021-07-25,Central,Alberta
21,20907,2021-07-26,Central,Alberta
14,20921,2021-07-27,Central,Alberta
13,20934,2021-07-28,Central,Alberta
15,20949,2021-07-29,Central,Alberta
15,20964,2021-07-30,Central,Alberta
0,20964,2021-07-31,Central,Alberta
0,20964,2021-08-01,Central,Alberta
0,20964,2021-08-02,Central,Alberta
62,21026,2021-08-03,Central,Alberta
9,21035,2021-08-04,Central,Alberta
28,21063,2021-08-05,Central,Alberta
11,21074,2021-08-06,Central,Alberta
0,21074,2021-08-07,Central,Alberta
0,21074,2021-08-08,Central,Alberta
71,21145,2021-08-09,Central,Alberta
21,21166,2021-08-10,Central,Alberta
39,21205,2021-08-11,Central,Alberta
59,21264,2021-08-12,Central,Alberta
44,21308,2021-08-13,Central,Alberta
0,21308,2021-08-14,Central,Alberta
0,21308,2021-08-15,Central,Alberta
122,21430,2021-08-16,Central,Alberta
41,21471,2021-08-17,Central,Alberta
73,21544,2021-08-18,Central,Alberta
96,21640,2021-08-19,Central,Alberta
74,21714,2021-08-20,Central,Alberta
0,21714,2021-08-21,Central,Alberta
0,21714,2021-08-22,Central,Alberta
0,0,2020-01-25,Edmonton,Alberta
0,0,2020-01-26,Edmonton,Alberta
0,0,2020-01-27,Edmonton,Alberta
0,0,2020-01-28,Edmonton,Alberta
0,0,2020-01-29,Edmonton,Alberta
0,0,2020-01-30,Edmonton,Alberta
0,0,2020-01-31,Edmonton,Alberta
0,0,2020-02-01,Edmonton,Alberta
0,0,2020-02-02,Edmonton,Alberta
0,0,2020-02-03,Edmonton,Alberta
0,0,2020-02-04,Edmonton,Alberta
0,0,2020-02-05,Edmonton,Alberta
0,0,2020-02-06,Edmonton,Alberta
0,0,2020-02-07,Edmonton,Alberta
0,0,2020-02-08,Edmonton,Alberta
0,0,2020-02-09,Edmonton,Alberta
0,0,2020-02-10,Edmonton,Alberta
0,0,2020-02-11,Edmonton,Alberta
0,0,2020-02-12,Edmonton,Alberta
0,0,2020-02-13,Edmonton,Alberta
0,0,2020-02-14,Edmonton,Alberta
0,0,2020-02-15,Edmonton,Alberta
0,0,2020-02-16,Edmonton,Alberta
0,0,2020-02-17,Edmonton,Alberta
0,0,2020-02-18,Edmonton,Alberta
0,0,2020-02-19,Edmonton,Alberta
0,0,2020-02-20,Edmonton,Alberta
0,0,2020-02-21,Edmonton,Alberta
0,0,2020-02-22,Edmonton,Alberta
0,0,2020-02-23,Edmonton,Alberta
0,0,2020-02-24,Edmonton,Alberta
0,0,2020-02-25,Edmonton,Alberta
0,0,2020-02-26,Edmonton,Alberta
0,0,2020-02-27,Edmonton,Alberta
0,0,2020-02-28,Edmonton,Alberta
0,0,2020-02-29,Edmonton,Alberta
0,0,2020-03-01,Edmonton,Alberta
0,0,2020-03-02,Edmonton,Alberta
0,0,2020-03-03,Edmonton,Alberta
0,0,2020-03-04,Edmonton,Alberta
0,0,2020-03-05,Edmonton,Alberta
1,1,2020-03-06,Edmonton,Alberta
0,1,2020-03-07,Edmonton,Alberta
1,2,2020-03-08,Edmonton,Alberta
4,6,2020-03-09,Edmonton,Alberta
0,6,2020-03-10,Edmonton,Alberta
1,7,2020-03-11,Edmonton,Alberta
0,7,2020-03-12,Edmonton,Alberta
1,8,2020-03-13,Edmonton,Alberta
4,12,2020-03-14,Edmonton,Alberta
3,15,2020-03-15,Edmonton,Alberta
3,18,2020-03-16,Edmonton,Alberta
2,20,2020-03-17,Edmonton,Alberta
7,27,2020-03-18,Edmonton,Alberta
2,29,2020-03-19,Edmonton,Alberta
14,43,2020-03-20,Edmonton,Alberta
14,57,2020-03-21,Edmonton,Alberta
3,60,2020-03-22,Edmonton,Alberta
8,68,2020-03-23,Edmonton,Alberta
18,86,2020-03-24,Edmonton,Alberta
14,100,2020-03-25,Edmonton,Alberta
11,111,2020-03-26,Edmonton,Alberta
9,120,2020-03-27,Edmonton,Alberta
21,141,2020-03-28,Edmonton,Alberta
8,149,2020-03-29,Edmonton,Alberta
15,164,2020-03-30,Edmonton,Alberta
23,187,2020-03-31,Edmonton,Alberta
32,219,2020-04-01,Edmonton,Alberta
28,247,2020-04-02,Edmonton,Alberta
16,263,2020-04-03,Edmonton,Alberta
28,291,2020-04-04,Edmonton,Alberta
19,310,2020-04-05,Edmonton,Alberta
41,351,2020-04-06,Edmonton,Alberta
7,358,2020-04-07,Edmonton,Alberta
10,368,2020-04-08,Edmonton,Alberta
8,376,2020-04-09,Edmonton,Alberta
10,386,2020-04-10,Edmonton,Alberta
2,388,2020-04-11,Edmonton,Alberta
7,395,2020-04-12,Edmonton,Alberta
4,399,2020-04-13,Edmonton,Alberta
3,402,2020-04-14,Edmonton,Alberta
9,411,2020-04-15,Edmonton,Alberta
9,420,2020-04-16,Edmonton,Alberta
10,430,2020-04-17,Edmonton,Alberta
2,432,2020-04-18,Edmonton,Alberta
0,432,2020-04-19,Edmonton,Alberta
9,441,2020-04-20,Edmonton,Alberta
11,452,2020-04-21,Edmonton,Alberta
7,459,2020-04-22,Edmonton,Alberta
3,462,2020-04-23,Edmonton,Alberta
12,474,2020-04-24,Edmonton,Alberta
9,483,2020-04-25,Edmonton,Alberta
4,487,2020-04-26,Edmonton,Alberta
5,492,2020-04-27,Edmonton,Alberta
2,494,2020-04-28,Edmonton,Alberta
3,497,2020-04-29,Edmonton,Alberta
1,498,2020-04-30,Edmonton,Alberta
8,506,2020-05-01,Edmonton,Alberta
3,509,2020-05-02,Edmonton,Alberta
1,510,2020-05-03,Edmonton,Alberta
0,510,2020-05-04,Edmonton,Alberta
0,510,2020-05-05,Edmonton,Alberta
1,511,2020-05-06,Edmonton,Alberta
2,513,2020-05-07,Edmonton,Alberta
3,516,2020-05-08,Edmonton,Alberta
0,516,2020-05-09,Edmonton,Alberta
0,516,2020-05-10,Edmonton,Alberta
0,516,2020-05-11,Edmonton,Alberta
0,516,2020-05-12,Edmonton,Alberta
4,520,2020-05-13,Edmonton,Alberta
4,524,2020-05-14,Edmonton,Alberta
2,526,2020-05-15,Edmonton,Alberta
1,527,2020-05-16,Edmonton,Alberta
0,527,2020-05-17,Edmonton,Alberta
0,527,2020-05-18,Edmonton,Alberta
0,527,2020-05-19,Edmonton,Alberta
3,530,2020-05-20,Edmonton,Alberta
2,532,2020-05-21,Edmonton,Alberta
0,532,2020-05-22,Edmonton,Alberta
0,532,2020-05-23,Edmonton,Alberta
0,532,2020-05-24,Edmonton,Alberta
1,533,2020-05-25,Edmonton,Alberta
0,533,2020-05-26,Edmonton,Alberta
3,536,2020-05-27,Edmonton,Alberta
1,537,2020-05-28,Edmonton,Alberta
3,540,2020-05-29,Edmonton,Alberta
5,545,2020-05-30,Edmonton,Alberta
2,547,2020-05-31,Edmonton,Alberta
8,555,2020-06-01,Edmonton,Alberta
6,561,2020-06-02,Edmonton,Alberta
3,564,2020-06-03,Edmonton,Alberta
3,567,2020-06-04,Edmonton,Alberta
7,574,2020-06-05,Edmonton,Alberta
20,594,2020-06-06,Edmonton,Alberta
0,594,2020-06-07,Edmonton,Alberta
19,613,2020-06-08,Edmonton,Alberta
10,623,2020-06-09,Edmonton,Alberta
22,645,2020-06-10,Edmonton,Alberta
17,662,2020-06-11,Edmonton,Alberta
15,677,2020-06-12,Edmonton,Alberta
11,688,2020-06-13,Edmonton,Alberta
20,708,2020-06-14,Edmonton,Alberta
4,712,2020-06-15,Edmonton,Alberta
20,732,2020-06-16,Edmonton,Alberta
15,747,2020-06-17,Edmonton,Alberta
23,770,2020-06-18,Edmonton,Alberta
24,794,2020-06-19,Edmonton,Alberta
29,823,2020-06-20,Edmonton,Alberta
